SCHOOL CODE,COUNTY,PUB/ PRIV,DISTRICT CODE,SCHOOL,ENROLLMENT,PME,PBE,MMR1,MMR2 
6048490,SANTA CLARA,PUBLIC,69666,CANOAS ELEM.,79,0,3,76,71
6093090,SANTA CLARA,PUBLIC,69666,CARSON (RACHEL) ELEM.,63,0,0,63,62
6048433,SANTA CLARA,PUBLIC,69666,DARLING (ANNE) ELEM.,76,0,0,76,76
6048516,SANTA CLARA,PUBLIC,69666,EMPIRE GARDENS ELEM.,90,0,0,89,88
6119010,SANTA CLARA,PUBLIC,69666,ERNESTO GALARZA ELEM.,84,0,0,84,83
6048532,SANTA CLARA,PUBLIC,69666,GARDNER ELEM.,120,0,1,117,114
6048540,SANTA CLARA,PUBLIC,69666,GRANT ELEM.,100,0,0,100,98
6093082,SANTA CLARA,PUBLIC,69666,GRAYSTONE ELEM.,98,0,7,91,90
6048722,SANTA CLARA,PUBLIC,69666,HACIENDA/VALLEY VIEW,80,0,1,79,76
6048565,SANTA CLARA,PUBLIC,69666,HAMMER MONTESSORI AT,58,0,2,56,56
6093074,SANTA CLARA,PUBLIC,69666,LOS ALAMITOS ELEM.,114,0,2,112,102
6048649,SANTA CLARA,PUBLIC,69666,LOWELL ELEM.,80,0,1,79,77
6048599,SANTA CLARA,PUBLIC,69666,MANN (HORACE) ELEM.,135,0,2,128,129
6048698,SANTA CLARA,PUBLIC,69666,OLINDER (SELMA) ELEM.,83,0,0,82,82
6048664,SANTA CLARA,PUBLIC,69666,REED ELEM.,89,0,4,85,80
6048672,SANTA CLARA,PUBLIC,69666,RIVER GLEN ELEM.,60,0,0,60,57
6048680,SANTA CLARA,PUBLIC,69666,SCHALLENBERGER ELEM.,100,0,0,100,84
6048706,SANTA CLARA,PUBLIC,69666,SIMONDS ELEM.,97,0,2,95,94
6048714,SANTA CLARA,PUBLIC,69666,TERRELL ELEM.,91,0,1,90,90
743001,SANTA CLARA,PUBLIC,69666,TRACE ELEMENTARY,120,0,3,117,114
6048748,SANTA CLARA,PUBLIC,69666,WASHINGTON ELEM.,101,0,0,100,95
6048755,SANTA CLARA,PUBLIC,69666,WILLIAMS ELEM.,98,0,3,95,95
6048763,SANTA CLARA,PUBLIC,69666,WILLOW GLEN ELEM.,120,0,3,116,113
6048797,SANTA CLARA,PUBLIC,69674,BOWERS ELEM.,60,0,1,59,59
6048805,SANTA CLARA,PUBLIC,69674,BRACHER ELEM.,80,0,0,78,74
6048813,SANTA CLARA,PUBLIC,69674,BRALY ELEM.,81,0,0,81,79
6048821,SANTA CLARA,PUBLIC,69674,BRIARWOOD ELEM.,81,0,0,80,74
110700,SANTA CLARA,PUBLIC,69674,DON CALLEJON,120,0,0,120,118
6048847,SANTA CLARA,PUBLIC,69674,HAMAN (C. W.) ELEM.,83,1,3,79,78
6048896,SANTA CLARA,PUBLIC,69674,HUGHES (KATHRYN) ELEM,80,0,1,79,76
6048904,SANTA CLARA,PUBLIC,69674,LAURELWOOD ELEM.,108,0,3,105,105
6048870,SANTA CLARA,PUBLIC,69674,MAYNE (GEORGE) ELEM.,102,0,3,99,98
6048920,SANTA CLARA,PUBLIC,69674,MILLIKIN ELEM.,60,0,2,58,58
6048938,SANTA CLARA,PUBLIC,69674,MONTAGUE ELEM.,61,0,1,60,60
6048987,SANTA CLARA,PUBLIC,69674,POMEROY ELEM.,100,0,1,99,96
6048995,SANTA CLARA,PUBLIC,69674,PONDEROSA ELEM.,95,0,1,94,93
6049019,SANTA CLARA,PUBLIC,69674,SCOTT LANE ELEM.,89,0,0,89,87
6049027,SANTA CLARA,PUBLIC,69674,SUTTER ELEM.,87,0,1,86,86
6049035,SANTA CLARA,PUBLIC,69674,WASHINGTON ELEM.,59,0,3,56,56
6049043,SANTA CLARA,PUBLIC,69674,WESTWOOD ELEM.,86,0,2,83,82
6049068,SANTA CLARA,PUBLIC,69682,ARGONAUT ELEM.,56,0,0,56,55
6049084,SANTA CLARA,PUBLIC,69682,FOOTHILL ELEM.,45,0,1,44,43
6049100,SANTA CLARA,PUBLIC,69682,SARATOGA ELEM.,56,1,2,53,51
6049142,SANTA CLARA,PUBLIC,69690,BISHOP ELEM.,100,0,0,100,100
6049167,SANTA CLARA,PUBLIC,69690,CHERRY CHASE ELEM.,134,0,0,134,132
6049175,SANTA CLARA,PUBLIC,69690,CUMBERLAND ELEM.,160,0,0,160,159
6049191,SANTA CLARA,PUBLIC,69690,ELLIS ELEM.,134,0,0,134,133
6049217,SANTA CLARA,PUBLIC,69690,FAIRWOOD ELEM.,40,0,0,40,40
6049233,SANTA CLARA,PUBLIC,69690,LAKEWOOD ELEM.,80,0,0,80,80
6049282,SANTA CLARA,PUBLIC,69690,SAN MIGUEL ELEM.,86,0,1,85,85
6049159,SANTA CLARA,PUBLIC,69690,VARGAS ELEM.,91,0,1,90,90
6049290,SANTA CLARA,PUBLIC,69708,ALTA VISTA ELEM.,74,0,2,72,72
6049316,SANTA CLARA,PUBLIC,69708,CARLTON ELEM.,88,0,1,87,87
6049357,SANTA CLARA,PUBLIC,69708,GUADALUPE ELEM.,78,0,0,78,78
6049373,SANTA CLARA,PUBLIC,69708,LIETZ ELEM.,75,0,1,64,62
6049407,SANTA CLARA,PUBLIC,69708,NODDIN ELEM.,87,0,0,87,87
6049415,SANTA CLARA,PUBLIC,69708,OSTER ELEM.,78,0,1,77,77
6047690,SANTA CLARA,PUBLIC,73387,BURNETT (WILLIAM) ELE,98,1,0,97,96
6047674,SANTA CLARA,PUBLIC,73387,CURTNER ELEM.,66,0,0,66,66
6047641,SANTA CLARA,PUBLIC,73387,POMEROY (MARSHALL) EL,89,0,0,89,88
6047609,SANTA CLARA,PUBLIC,73387,RANDALL (ROBERT) ELEM,59,0,0,59,59
6047583,SANTA CLARA,PUBLIC,73387,ROSE (ALEXANDER) ELEM,70,0,1,68,68
6047625,SANTA CLARA,PUBLIC,73387,SINNOTT (JOHN) ELEM.,94,0,0,94,94
6047591,SANTA CLARA,PUBLIC,73387,SPANGLER (ANTHONY) EL,54,2,1,51,50
6047633,SANTA CLARA,PUBLIC,73387,WELLER (JOSEPH) ELEM.,61,0,0,61,61
6067219,SANTA CLARA,PUBLIC,73387,ZANKER (PEARL) ELEM.,88,0,0,88,88
7084619,SANTA CLARA,PRIVATE,69369,MONTESSORI ACADEMY,24,0,0,24,24
6979371,SANTA CLARA,PRIVATE,69369,MOST HOLY TRINITY,23,0,0,23,23
6980452,SANTA CLARA,PRIVATE,69369,ST. JOHN VIANNEY,54,0,0,54,54
6133417,SANTA CLARA,PRIVATE,69377,MERRYHILL MABURY ELEM,45,0,0,45,41
6999544,SANTA CLARA,PRIVATE,69377,MILPITAS CHRISTIAN EL,57,0,0,57,57
6905178,SANTA CLARA,PRIVATE,69377,SAINT THOMAS MORE,15,0,1,14,14
6980247,SANTA CLARA,PRIVATE,69377,SAINT VICTOR ELEM.,29,0,1,28,28
6980445,SANTA CLARA,PRIVATE,69385,ST. FRANCES CABRINI,41,0,0,41,41
7077639,SANTA CLARA,PRIVATE,69393,CASA DI MIR MONTESSOR,14,0,0,14,12
6980528,SANTA CLARA,PRIVATE,69393,SAINT LUCY'S PARISH,37,0,0,37,37
6914956,SANTA CLARA,PRIVATE,69393,SAN JOSE CHRTN.,23,0,0,23,22
6983522,SANTA CLARA,PRIVATE,69393,THE HARKER SCHOOL,81,0,1,80,79
6903793,SANTA CLARA,PRIVATE,69419,BETHEL LUTHERAN ELEM.,15,0,0,15,15
6904213,SANTA CLARA,PRIVATE,69419,PRESBYTERIAN EARLY LR,18,0,4,14,14
6979421,SANTA CLARA,PRIVATE,69419,QUEEN OF APOSTLES,30,0,0,30,23
6979447,SANTA CLARA,PRIVATE,69419,RESURRECTION,28,1,0,27,27
6980460,SANTA CLARA,PRIVATE,69419,SAINT JOSEPH OF CUPER,29,0,1,28,28
6980239,SANTA CLARA,PRIVATE,69419,SAINT SIMON,60,0,2,58,58
6987721,SANTA CLARA,PRIVATE,69419,SOUTH PENINSULA HEBRE,26,0,0,26,25
7102205,SANTA CLARA,PRIVATE,69419,STARBRIGHT,32,0,2,30,30
7034259,SANTA CLARA,PRIVATE,69435,EAST VALLEY CHRISTIAN,41,0,0,41,36
6940522,SANTA CLARA,PRIVATE,69435,LIBERTY BAPTIST,14,0,0,11,8
7008956,SANTA CLARA,PRIVATE,69435,SCHOLARS ACADEMY,13,0,0,13,13
6956478,SANTA CLARA,PRIVATE,69450,TOWER ACAD.,17,0,0,17,17
7090301,SANTA CLARA,PRIVATE,69484,PACIFIC WEST CHRTN. A,43,0,1,42,42
6966147,SANTA CLARA,PRIVATE,69484,ST. MARY SCH.,34,0,0,34,34
6996250,SANTA CLARA,PRIVATE,69518,CANTERBURY CHRTN.,16,0,1,15,15
6916357,SANTA CLARA,PRIVATE,69518,LOS ALTOS CHRTN.,32,0,2,30,30
6979355,SANTA CLARA,PRIVATE,69518,MIRAMONTE,23,0,0,23,23
6913610,SANTA CLARA,PRIVATE,69518,PINEWOOD - LOWER CAMP,49,0,1,48,48
6980213,SANTA CLARA,PRIVATE,69518,SAINT NICHOLAS,29,0,0,29,29
6955967,SANTA CLARA,PRIVATE,69518,WALDORF SCH.  OF THE,40,0,29,11,10
6979322,SANTA CLARA,PRIVATE,69526,HILLBROOK ELEM.,37,0,1,36,36
6904932,SANTA CLARA,PRIVATE,69526,LOS GATOS CHRTN.,26,2,0,24,24
6980551,SANTA CLARA,PRIVATE,69526,ST.MARY'S ELEM,28,0,1,27,27
6203152,SANTA CLARA,PRIVATE,69526,STATFORD,75,0,1,74,71
6916977,SANTA CLARA,PRIVATE,69526,YAVNEH DAY SCHOOL,21,0,0,21,21
6908099,SANTA CLARA,PRIVATE,69575,CAMPBELL CHRTN.,39,0,1,38,33
7103385,SANTA CLARA,PRIVATE,69575,CHALLENGER,144,1,1,142,131
6991384,SANTA CLARA,PRIVATE,69575,OLD ORCHARD,23,0,1,22,22
6916266,SANTA CLARA,PRIVATE,69575,PRIMARY PLUS (EL QUIT,13,0,0,13,13
6998058,SANTA CLARA,PRIVATE,69575,PRIMARY PLUS - AMBER,72,0,0,72,69
7098791,SANTA CLARA,PRIVATE,69583,CARDEN ACADEMY-MORGAN,17,0,0,15,9
6903033,SANTA CLARA,PRIVATE,69583,CROSSROADS CHRISTIAN,25,0,2,23,23
7100910,SANTA CLARA,PRIVATE,69583,LITTLE SONSHINE SCHOO,12,0,0,12,12
7099948,SANTA CLARA,PRIVATE,69583,OAKWOOD COUNTRY SCHOO,36,0,0,36,36
6980403,SANTA CLARA,PRIVATE,69583,SAINT CATHERINE,34,0,0,34,34
7105166,SANTA CLARA,PRIVATE,69583,SHADOW MOUNTAIN BAPTI,16,0,0,15,15
6980478,SANTA CLARA,PRIVATE,69591,SAINT JOSEPH'S ELEM.,25,0,0,25,25
6204135,SANTA CLARA,PRIVATE,69591,YEW CHUNG INTERNATION,51,0,0,36,43
7027733,SANTA CLARA,PRIVATE,69625,APOSTLES LUTHERAN ELE,26,0,0,26,17
6131973,SANTA CLARA,PRIVATE,69625,CHALLENGER-SAN JOSE,98,0,1,97,97
9143504,SANTA CLARA,PRIVATE,69625,KINDER-CARE #1187,11,0,0,11,8
6206015,SANTA CLARA,PRIVATE,69625,STRATFORD,86,0,5,80,80
7098288,SANTA CLARA,PRIVATE,69633,CHALLENGER,124,1,0,123,118
7089956,SANTA CLARA,PRIVATE,69641,BOWMAN INTERNATIONAL,43,0,0,43,36
7099344,SANTA CLARA,PRIVATE,69641,CHALLENGER,70,1,1,63,64
7072002,SANTA CLARA,PRIVATE,69641,GIDEON HAUSNER JEWISH,48,0,0,47,47
7082472,SANTA CLARA,PRIVATE,69641,INT SCHOOL - PENINSUL,74,0,1,73,69
6991376,SANTA CLARA,PRIVATE,69641,KEYS SCH,20,0,1,19,19
7084882,SANTA CLARA,PRIVATE,69641,LIVING WISDOM SCHOOL,11,0,3,8,8
6979470,SANTA CLARA,PRIVATE,69641,ST. ELIZABETH SETON,32,0,0,32,30
6131981,SANTA CLARA,PRIVATE,69641,STRATFORD SCHOOL,75,0,1,74,71
6916431,SANTA CLARA,PRIVATE,69666,ACHIEVER CHRTN.,30,0,0,30,29
6924997,SANTA CLARA,PRIVATE,69666,ALMADEN COUNTRY,28,0,3,25,15
6203087,SANTA CLARA,PRIVATE,69666,CARDEN DAY SCHOOL OF,19,1,0,18,17
7098270,SANTA CLARA,PRIVATE,69666,CHALLENGER,36,0,0,36,36
6979306,SANTA CLARA,PRIVATE,69666,FIVE WOUNDS,18,0,0,18,17
7019169,SANTA CLARA,PRIVATE,69666,HOLY FAMILY SCHOOL,45,0,0,44,41
7101579,SANTA CLARA,PRIVATE,69666,HOLY SPIRIT,60,1,0,59,59
6913768,SANTA CLARA,PRIVATE,69666,MULBERRY,35,0,7,28,19
6205215,SANTA CLARA,PRIVATE,69666,MY SCHOOL,20,0,1,19,13
6916274,SANTA CLARA,PRIVATE,69666,ONE WORLD MONTESSORI,14,0,3,11,10
6980411,SANTA CLARA,PRIVATE,69666,SAINT CHRISTOPHER,60,0,1,59,59
6980510,SANTA CLARA,PRIVATE,69666,ST. LEO THE GREAT,29,0,0,28,29
6980544,SANTA CLARA,PRIVATE,69666,ST. MARTIN OF TOURS E,36,0,0,36,36
6980221,SANTA CLARA,PRIVATE,69666,ST. PATRICK ELEM.,29,0,0,29,29
7100993,SANTA CLARA,PRIVATE,69666,WILLOW VALE CHRISTIAN,18,0,0,18,18
6992325,SANTA CLARA,PRIVATE,69674,CARDEN ACADEMY OF SAN,26,0,0,26,25
7099351,SANTA CLARA,PRIVATE,69674,CHALLENGER - S. CLARA,50,0,1,49,49
7061401,SANTA CLARA,PRIVATE,69674,DELPHI ACAD. OF SF BA,18,0,0,18,18
7084692,SANTA CLARA,PRIVATE,69674,GRANADA ISLAMIC,63,0,0,63,56
7090608,SANTA CLARA,PRIVATE,69674,MONTICELLO ACADEMY,37,0,0,37,37
7105125,SANTA CLARA,PRIVATE,69674,NORTH VALLEY BAPTIST,19,0,0,6,6
6980494,SANTA CLARA,PRIVATE,69674,SAINT JUSTIN,25,0,0,25,25
6980502,SANTA CLARA,PRIVATE,69674,SAINT LAWRENCE ELEM.,35,0,0,35,35
7089618,SANTA CLARA,PRIVATE,69674,SANTA CLARA CHRTN.,13,0,0,13,13
6980429,SANTA CLARA,PRIVATE,69674,ST. CLARE'S,32,0,0,32,32
6994263,SANTA CLARA,PRIVATE,69674,VILLA MONTESSORI,13,0,0,13,5
6979462,SANTA CLARA,PRIVATE,69682,SACRED HEART,26,0,0,26,26
6980387,SANTA CLARA,PRIVATE,69682,ST. ANDREW'S,10,0,0,10,10
7083058,SANTA CLARA,PRIVATE,69690,CHALLENGER - SUNNYVAL,82,0,1,81,81
7082738,SANTA CLARA,PRIVATE,69690,FRENCH AMERICAN SCH.,25,0,0,25,23
6925929,SANTA CLARA,PRIVATE,69690,RAINBOW MONTESSORI C.,179,2,1,175,176
6205074,SANTA CLARA,PRIVATE,69690,SILICON VALLEY ACADEM,23,0,1,22,21
6980437,SANTA CLARA,PRIVATE,69690,ST. CYPRIAN,17,0,0,17,17
6980536,SANTA CLARA,PRIVATE,69690,ST. MARTIN'S ELEM.,21,0,0,21,21
6202956,SANTA CLARA,PRIVATE,69690,STRATFORD,92,0,0,92,92
7102759,SANTA CLARA,PRIVATE,69690,STRATFORD,89,0,0,89,84
6923825,SANTA CLARA,PRIVATE,69690,SUNNYVALE CHRTN.,15,0,0,9,9
6132054,SANTA CLARA,PRIVATE,69708,CHALLENGER,76,0,1,75,74
6917025,SANTA CLARA,PRIVATE,69708,ST. TIMOTHY'S LUTHERA,16,1,1,14,14
6980338,SANTA CLARA,PRIVATE,69708,VALLEY CHRTN. ELEM.,52,0,3,49,49
7104037,SANTA CLARA,PRIVATE,69724,CANYON HEIGHTS ACADEM,32,0,0,32,32
7102436,SANTA CLARA,PRIVATE,69724,GERMAN INTERNATIONAL,19,0,4,15,15
6904791,SANTA CLARA,PRIVATE,73387,FOOTHILL SDA,11,0,0,11,11
6133409,SANTA CLARA,PRIVATE,73387,MERRYHILL YOSEMITE EL,72,0,0,72,62
7094600,SANTA CLARA,PRIVATE,73387,MILPITAS MONTESSORI,19,0,0,18,7
7028806,SANTA CLARA,PRIVATE,73387,ST. JOHN THE BAPTIST,25,0,0,25,22
6049571,SANTA CRUZ,PUBLIC,69757,HAPPY VALLEY ELEM.,17,0,2,15,10
6114102,SANTA CRUZ,PUBLIC,69765,DEL MAR ELEMENTARY,72,0,3,68,63
6049597,SANTA CRUZ,PUBLIC,69765,GREEN ACRES,74,0,7,67,66
6049605,SANTA CRUZ,PUBLIC,69765,LIVE OAK ELEM.,74,0,1,60,73
100388,SANTA CRUZ,PUBLIC,69765,TIERRA PACIFICA CHART,14,5,0,9,8
6049613,SANTA CRUZ,PUBLIC,69773,MOUNTAIN ELEM.,21,1,4,16,16
6049621,SANTA CRUZ,PUBLIC,69781,PACIFIC ELEM,16,0,7,9,9
6049829,SANTA CRUZ,PUBLIC,69799,ALIANZA CHARTER,81,0,1,80,80
6049639,SANTA CRUZ,PUBLIC,69799,AMESTI ELEM.,93,0,0,93,73
6049662,SANTA CRUZ,PUBLIC,69799,BRADLEY ELEM.,80,0,3,76,70
6049670,SANTA CRUZ,PUBLIC,69799,CALABASAS ELEM.,101,0,0,100,99
6049696,SANTA CRUZ,PUBLIC,69799,FREEDOM ELEM.,112,0,0,112,111
6049704,SANTA CRUZ,PUBLIC,69799,H. A. HYDE ELEM.,113,0,0,113,109
102673,SANTA CRUZ,PUBLIC,69799,LANDMARK ELEMENTARY,102,1,1,100,100
6049720,SANTA CRUZ,PUBLIC,69799,LINSCOTT CHARTER,20,0,1,19,19
6049803,SANTA CRUZ,PUBLIC,69799,MACQUIDDY ELEM.,127,0,0,127,124
6049746,SANTA CRUZ,PUBLIC,69799,MINTIE WHITE ELEM.,114,0,0,114,113
6108138,SANTA CRUZ,PUBLIC,69799,OHLONE ELEM.,75,0,0,75,74
102665,SANTA CRUZ,PUBLIC,69799,RADCLIFF ELEMENTARY,83,1,0,82,80
6117253,SANTA CRUZ,PUBLIC,69799,SOLDO (ANN) ELEM.,119,0,1,118,117
6108146,SANTA CRUZ,PUBLIC,69799,STARLIGHT ELEM.,96,1,0,95,94
6119077,SANTA CRUZ,PUBLIC,69799,WATSONVILLE CHARTER S,39,0,0,39,30
6049837,SANTA CRUZ,PUBLIC,69807,BOULDER CREEK ELEM.,71,0,4,66,63
110007,SANTA CRUZ,PUBLIC,69807,OCEAN GROVE CHARTER S,64,0,36,28,28
6049852,SANTA CRUZ,PUBLIC,69807,SAN LORENZO VALLEY EL,77,0,2,70,65
4430179,SANTA CRUZ,PUBLIC,69807,SLVUSD CHARTER SCHOOL,16,0,13,2,2
6049886,SANTA CRUZ,PUBLIC,69815,DE LAVEAGA ELEM.,114,0,15,99,97
6049894,SANTA CRUZ,PUBLIC,69815,GAULT ELEM.,66,0,5,61,59
6049928,SANTA CRUZ,PUBLIC,69815,WESTLAKE ELEM.,96,0,16,80,79
6111421,SANTA CRUZ,PUBLIC,69849,MAIN ST. ELEM.,68,0,7,61,47
6049977,SANTA CRUZ,PUBLIC,69849,SANTA CRUZ GARDENS EL,65,0,6,59,59
6049985,SANTA CRUZ,PUBLIC,69849,SOQUEL ELEM.,81,1,11,69,65
6049936,SANTA CRUZ,PUBLIC,75432,BROOK KNOLL ELEM.,92,1,8,82,82
6049951,SANTA CRUZ,PUBLIC,75432,VINE HILL ELEM.,98,4,2,92,65
7096902,SANTA CRUZ,PRIVATE,69799,APTOS ACADEMY,11,0,0,10,8
6988026,SANTA CRUZ,PRIVATE,69799,GREEN VALLEY CHRTN.,36,0,2,34,34
6980064,SANTA CRUZ,PRIVATE,69799,MORELAND NOTRE DAME,26,0,2,24,24
6911812,SANTA CRUZ,PRIVATE,69799,MT. MADONNA,11,0,1,10,6
6902456,SANTA CRUZ,PRIVATE,69799,SALESIAN SISTERS SCH.,16,0,0,16,16
6988018,SANTA CRUZ,PRIVATE,69815,GATEWAY SCHOOL,24,0,1,23,23
6980049,SANTA CRUZ,PRIVATE,69815,HOLY CROSS ELEM & JR.,30,0,3,27,27
7083306,SANTA CRUZ,PRIVATE,69815,SANTA CRUZ CHILDREN'S,10,0,0,10,10
6900088,SANTA CRUZ,PRIVATE,69815,SANTA CRUZ WALDORF,36,0,20,16,16
6902472,SANTA CRUZ,PRIVATE,69815,SPRING HILL ADVANCED,16,0,1,12,7
6980023,SANTA CRUZ,PRIVATE,69849,GOOD SHEPHERD CATHOLI,25,0,1,24,23
7091663,SANTA CRUZ,PRIVATE,69849,TARA REDWOOD,13,0,6,7,6
6916779,SANTA CRUZ,PRIVATE,69849,TWIN LAKES CHRISTIAN,37,0,3,34,34
6931158,SANTA CRUZ,PRIVATE,75432,BAYMONTE CHRTN. SCH.,45,0,0,45,42
111674,SHASTA,PUBLIC,10454,CHRYSALIS CHARTER,13,0,0,12,8
6050074,SHASTA,PUBLIC,69872,BELLA VISTA SCHOOL,32,0,1,31,31
6050082,SHASTA,PUBLIC,69880,BLACK BUTTE ELEM.,28,0,2,24,21
6050132,SHASTA,PUBLIC,69914,ANDERSON HEIGHTS ELEM,48,0,0,44,31
6050140,SHASTA,PUBLIC,69914,MEADOW LANE ELEM.,79,0,2,70,56
6050157,SHASTA,PUBLIC,69914,VERDE VALE ELEM.,40,1,0,38,35
6050165,SHASTA,PUBLIC,69922,CASTLE ROCK ELEMENTAR,13,0,4,9,9
6050181,SHASTA,PUBLIC,69948,COLUMBIA ELEM.,98,0,8,90,90
6050199,SHASTA,PUBLIC,69955,EAST COTTONWOOD ELEM.,129,0,5,124,123
6050215,SHASTA,PUBLIC,69971,ALTA MESA ELEM.,41,0,2,38,38
6111470,SHASTA,PUBLIC,69971,BOULDER CREEK,98,0,5,93,93
6050223,SHASTA,PUBLIC,69971,LASSEN VIEW ELEM.,82,0,4,78,77
6050231,SHASTA,PUBLIC,69971,MISTLETOE ELEM.,75,0,5,70,69
6050256,SHASTA,PUBLIC,69971,ROTHER ELEM.,61,0,0,61,60
6050264,SHASTA,PUBLIC,69971,SHASTA MEADOWS ELEM.,59,0,4,55,53
6050272,SHASTA,PUBLIC,69989,EAST BURNEY ELEM.,58,0,3,51,40
6050280,SHASTA,PUBLIC,69989,FALL RIVER ELEM,42,0,2,38,28
6050330,SHASTA,PUBLIC,70003,GRANT ELEM.,71,1,7,63,63
6097703,SHASTA,PUBLIC,70011,HAPPY VALLEY PRIMARY,51,0,2,48,44
6050355,SHASTA,PUBLIC,70029,IGO-ONO ELEM.,11,0,0,11,11
6050397,SHASTA,PUBLIC,70045,JUNCTION ELEM.,35,0,6,29,28
6050405,SHASTA,PUBLIC,70052,MILLVILLE ELEM,21,0,0,21,19
6050421,SHASTA,PUBLIC,70078,NORTH COW CREEK ELEM.,17,0,0,17,16
6050454,SHASTA,PUBLIC,70094,PRAIRIE ELEM.,57,0,1,54,55
6050462,SHASTA,PUBLIC,70110,BONNY VIEW ELEM.,42,0,0,42,31
6050470,SHASTA,PUBLIC,70110,CYPRESS ELEM.,43,1,0,40,38
6050488,SHASTA,PUBLIC,70110,JUNIPER SCHOOL,35,0,0,27,26
6050512,SHASTA,PUBLIC,70110,MANZANITA ELEM.,100,0,1,97,99
6117931,SHASTA,PUBLIC,70110,MONARCH LEARNING CENT,13,0,0,13,13
6116925,SHASTA,PUBLIC,70110,STELLAR CHARTER SCHOO,11,1,0,10,10
6050538,SHASTA,PUBLIC,70110,SYCAMORE ELEM.,42,0,2,39,30
6101612,SHASTA,PUBLIC,70110,TURTLE BAY SCH.,98,1,9,87,85
6050546,SHASTA,PUBLIC,70128,SHASTA ELEM.,24,0,1,23,23
6050090,SHASTA,PUBLIC,75267,BUCKEYE SCHOOL OF THE,93,3,0,90,90
6050579,SHASTA,PUBLIC,75267,GRAND OAKS ELEMTARY S,44,0,1,42,42
6117840,SHASTA,PUBLIC,75267,NORTH WOODS DISCOVERY,21,0,0,21,19
115345,SHASTA,PUBLIC,75267,REDDING SCHOOL OF THE,53,0,5,48,48
113407,SHASTA,PUBLIC,75267,ROCKY POINT CHARTER,23,0,1,22,22
110221,SHASTA,PUBLIC,75267,SHASTA LAKE SCHOOL,62,0,1,61,60
6980148,SHASTA,PRIVATE,69914,SACRED HEARTSCHOOL,13,0,1,11,10
7045198,SHASTA,PRIVATE,69971,BETHEL CHRTN.SCHOOL,22,0,10,12,11
6915631,SHASTA,PRIVATE,69971,COUNTRY CHRTN. SCHOOL,22,0,1,21,17
6940852,SHASTA,PRIVATE,69971,LIBERTY CHRISTIAN SCH,10,0,1,9,9
7010309,SHASTA,PRIVATE,69971,MONTESSORI CHILDREN'S,12,0,1,11,11
6999692,SHASTA,PRIVATE,69971,MOUNT CALVARY LUTHERA,12,0,0,11,11
7079163,SHASTA,PRIVATE,69971,REDDING CHRTN.,37,0,0,36,36
6980155,SHASTA,PRIVATE,70110,SAINT JOSEPH'S CATH.,27,0,3,24,23
6050629,SIERRA,PUBLIC,70177,LOYALTON ELEM.,30,0,0,30,28
117168,SISKIYOU,PUBLIC,10470,GOLDEN EAGLE CHARTER,19,0,15,4,4
6050652,SISKIYOU,PUBLIC,70185,BIG SPRINGS ELEM.,12,0,1,11,9
6050678,SISKIYOU,PUBLIC,70201,BUTTEVILLE ELEM.,18,0,6,12,12
6050710,SISKIYOU,PUBLIC,70243,DUNSMUIR ELEM.,21,0,4,17,17
6050777,SISKIYOU,PUBLIC,70326,GRENADA ELEM.,11,0,0,9,9
6050785,SISKIYOU,PUBLIC,70334,HAPPY CAMP ELEM.,10,0,0,10,8
6050876,SISKIYOU,PUBLIC,70417,MONTAGUE ELEM.,17,0,0,17,4
6050884,SISKIYOU,PUBLIC,70425,MOUNT SHASTA ELEM.,75,0,8,67,62
6050942,SISKIYOU,PUBLIC,70482,WEED ELEM.,33,0,9,24,24
6067136,SISKIYOU,PUBLIC,70508,EVERGREEN LANE ELEM.,130,0,3,127,120
6050702,SISKIYOU,PUBLIC,73684,BUTTE VALLEY ELEM.,32,0,1,29,29
6050728,SISKIYOU,PUBLIC,76455,ETNA ELEM.,23,0,3,20,20
6050751,SISKIYOU,PUBLIC,76455,FORT JONES ELEM.,24,0,2,22,22
6069538,SOLANO,PUBLIC,10488,SPECIAL EDUCATION,18,0,2,16,16
6050991,SOLANO,PUBLIC,70524,FARMAR (MARY) ELEM.,79,0,0,79,75
6106462,SOLANO,PUBLIC,70524,JOE HENDERSON ELEM.,80,0,0,80,77
6051015,SOLANO,PUBLIC,70524,SEMPLE (ROBERT) ELEM.,59,1,0,57,52
6111165,SOLANO,PUBLIC,70524,TURNER (MATTHEW) ELEM,78,0,0,77,72
6051031,SOLANO,PUBLIC,70532,ANDERSON ELEM,96,2,0,94,93
108712,SOLANO,PUBLIC,70532,DIXON MONTESSORI CHAR,30,0,1,29,29
6120240,SOLANO,PUBLIC,70532,GRETCHEN HIGGINS,74,0,0,74,71
6110282,SOLANO,PUBLIC,70532,TREMONT ELEMENTARY,81,0,2,79,79
6051056,SOLANO,PUBLIC,70540,BLANC (AMY) ELEM.,107,0,0,105,106
6051072,SOLANO,PUBLIC,70540,BRANSFORD ELEM.,82,0,1,81,80
113092,SOLANO,PUBLIC,70540,CORDELIA HILLS,62,0,0,62,61
6051106,SOLANO,PUBLIC,70540,CRESCENT ELEM.,117,0,3,114,113
112664,SOLANO,PUBLIC,70540,DAVID A WEIR ELEM,72,0,0,72,71
6051163,SOLANO,PUBLIC,70540,FAIRVIEW ELEM,80,0,1,79,78
6051098,SOLANO,PUBLIC,70540,GORDON (CLEO) ELEM,65,0,1,64,64
