SCHOOL CODE,COUNTY,PUB/ PRIV,PUBLIC SCHOOL DISTRICT,CITY,SCHOOL NAME,ENROLLMENT,PME,PBE§,MMR1 ,2 MMR‡ 
122523,SOLANO,PUBLIC,VACAVILLE UNIFIED,VACAVILLE,ALTERNATIVE COOPERATIVE EDUCATION CHARTER,28,1,0,27,27
6109672,SOLANO,PUBLIC,VACAVILLE UNIFIED,VACAVILLE,BROWNS VALLEY ELEM.,127,1,0,126,126
6109094,SOLANO,PUBLIC,VACAVILLE UNIFIED,VACAVILLE,CALLISON (JEAN) ELEM.,121,0,1,120,120
6110241,SOLANO,PUBLIC,VACAVILLE UNIFIED,VACAVILLE,COOPER ELEM.,128,0,2,126,126
6051338,SOLANO,PUBLIC,VACAVILLE UNIFIED,VACAVILLE,FAIRMONT ELEM.,100,0,2,98,98
6051346,SOLANO,PUBLIC,VACAVILLE UNIFIED,VACAVILLE,HEMLOCK ELEM.,36,0,0,36,36
6051296,SOLANO,PUBLIC,VACAVILLE UNIFIED,VACAVILLE,MARKHAM (EDWIN) ELEM.,123,0,0,123,123
6097950,SOLANO,PUBLIC,VACAVILLE UNIFIED,VACAVILLE,ORCHARD ELEM.,47,0,1,46,46
6051320,SOLANO,PUBLIC,VACAVILLE UNIFIED,VACAVILLE,PADAN (EUGENE) ELEM.,91,0,1,90,90
6051387,SOLANO,PUBLIC,VALLEJO CITY UNIFIED,VALLEJO,BEVERLY HILLS ELEM.,60,0,0,60,59
6051429,SOLANO,PUBLIC,VALLEJO CITY UNIFIED,VALLEJO,CAVE LANGUAGE ACADEMY,54,0,0,54,53
6051395,SOLANO,PUBLIC,VALLEJO CITY UNIFIED,VALLEJO,COOPER ELEM.,98,0,2,96,95
6051445,SOLANO,PUBLIC,VALLEJO CITY UNIFIED,VALLEJO,FEDERAL TERRACE ELEM.,61,0,0,61,60
6107684,SOLANO,PUBLIC,VALLEJO CITY UNIFIED,VALLEJO,GLEN COVE ELEM.,74,0,3,71,71
6051478,SOLANO,PUBLIC,VALLEJO CITY UNIFIED,VALLEJO,HIGHLAND ELEM.,113,1,3,109,108
6051494,SOLANO,PUBLIC,VALLEJO CITY UNIFIED,VALLEJO,LINCOLN ELEM.,29,0,1,28,28
6051502,SOLANO,PUBLIC,VALLEJO CITY UNIFIED,VALLEJO,LOMA VISTA ELEM.,84,0,0,84,84
6051437,SOLANO,PUBLIC,VALLEJO CITY UNIFIED,VALLEJO,MARE ISLAND ELEMENTARY,61,0,0,61,59
6051411,SOLANO,PUBLIC,VALLEJO CITY UNIFIED,VALLEJO,MINI (DAN) ELEM.,90,0,1,89,85
6099667,SOLANO,PUBLIC,VALLEJO CITY UNIFIED,VALLEJO,PATTERSON (GRACE) ELEM.,56,0,2,54,54
6051379,SOLANO,PUBLIC,VALLEJO CITY UNIFIED,VALLEJO,PENNYCOOK (ANNIE) ELEM.,102,0,1,101,94
6051544,SOLANO,PUBLIC,VALLEJO CITY UNIFIED,VALLEJO,STEFFAN MANOR ELEM.,120,0,1,118,116
115469,SOLANO,PUBLIC,VALLEJO CITY UNIFIED,VALLEJO,VALLEJO CHARTER SCHOOL,55,0,3,50,49
6110134,SOLANO,PUBLIC,VALLEJO CITY UNIFIED,VALLEJO,WARDLAW (JOSEPH E.) ELEM.,148,0,0,148,147
6071302,SOLANO,PUBLIC,VALLEJO CITY UNIFIED,VALLEJO,WIDEMANN ELEM.,58,0,0,58,58
6982052,SOLANO,PRIVATE,,BENICIA,SAINT DOMINIC SCH.,37,0,0,37,32
7078066,SOLANO,PRIVATE,,DIXON,NEIGHBORHOOD CHRTN.,15,0,0,15,15
6139497,SOLANO,PRIVATE,,FAIRFIELD,FAIRFIELD CHRISTIAN SCHOOL,13,0,1,3,3
6982037,SOLANO,PRIVATE,,FAIRFIELD,HOLY SPIRIT,38,0,0,38,34
6908412,SOLANO,PRIVATE,,FAIRFIELD,SOLANO CHRTN. ACAD.,15,0,0,15,15
7081938,SOLANO,PRIVATE,,VACAVILLE,BETHANY LUTHERAN KDGN.,41,0,0,41,41
7023005,SOLANO,PRIVATE,,VACAVILLE,NOTRE DAME,33,0,0,33,33
6996425,SOLANO,PRIVATE,,VACAVILLE,VACAVILLE CHRTN. ACAD.,65,0,4,61,59
6921258,SOLANO,PRIVATE,,VALLEJO,NORTH HILLS CHRTN.,34,0,1,33,33
6982045,SOLANO,PRIVATE,,VALLEJO,ST. BASIL'S ELEM.,38,0,0,38,38
7010598,SOLANO,PRIVATE,,VALLEJO,ST. CATHERINE OF SIENA CATH.,28,0,0,25,28
6982060,SOLANO,PRIVATE,,VALLEJO,ST. VINCENT FERRER,31,0,0,31,31
6051577,SONOMA,PUBLIC,ALEXANDER VALLEY UNION ELEMENTARY,HEALDSBURG,ALEXANDER VALLEY ELEM.,16,0,5,11,10
6051585,SONOMA,PUBLIC,BELLEVUE UNION ELEMENTARY,SANTA ROSA,BELLEVUE ELEM.,60,0,0,60,59
6051593,SONOMA,PUBLIC,BELLEVUE UNION ELEMENTARY,SANTA ROSA,KAWANA ELEM.,68,1,0,66,66
6115695,SONOMA,PUBLIC,BELLEVUE UNION ELEMENTARY,SANTA ROSA,MEADOW VIEW ELEMENTARY,50,0,0,50,50
113506,SONOMA,PUBLIC,BELLEVUE UNION ELEMENTARY,SANTA ROSA,TAYLOR MOUNTAIN ELEM.,83,0,1,82,81
6051619,SONOMA,PUBLIC,BENNETT VALLEY UNION ELEMENTARY,SANTA ROSA,YULUPA ELEM.,152,0,5,147,145
6051635,SONOMA,PUBLIC,CINNABAR ELEMENTARY,PETALUMA,CINNABAR ELEM.,25,0,0,25,24
6051643,SONOMA,PUBLIC,CLOVERDALE UNIFIED,CLOVERDALE,JEFFERSON ELEM.,127,0,2,125,125
6060669,SONOMA,PUBLIC,COTATI-ROHNERT PARK UNIFIED,COTATI,PAGE (THOMAS) ELEM.,64,0,0,63,63
6097059,SONOMA,PUBLIC,COTATI-ROHNERT PARK UNIFIED,ROHNERT PARK,EVERGREEN ELEM.,92,0,2,90,90
6099246,SONOMA,PUBLIC,COTATI-ROHNERT PARK UNIFIED,ROHNERT PARK,HAHN (MARGUERITE) ELEM.,89,0,2,86,87
6109169,SONOMA,PUBLIC,COTATI-ROHNERT PARK UNIFIED,ROHNERT PARK,MONTE VISTA ELEM.,92,0,2,89,90
6051676,SONOMA,PUBLIC,COTATI-ROHNERT PARK UNIFIED,ROHNERT PARK,REED (JOHN) ELEM.,64,0,1,63,63
6051692,SONOMA,PUBLIC,COTATI-ROHNERT PARK UNIFIED,ROHNERT PARK,ROHNERT (WALDO) ELEM.,55,0,1,53,51
122440,SONOMA,PUBLIC,DUNHAM ELEMENTARY,PETALUMA,DUNHAM CHARTER,28,0,1,27,27
6051718,SONOMA,PUBLIC,FORESTVILLE UNION ELEMENTARY,FORESTVILLE,FORESTVILLE ELEM.,37,0,0,37,36
6051734,SONOMA,PUBLIC,GEYSERVILLE UNIFIED,GEYSERVILLE,GEYSERVILLE ELEMENTARY,25,0,0,25,24
6051742,SONOMA,PUBLIC,GRAVENSTEIN UNION ELEMENTARY,SEBASTOPOL,GRAVENSTEIN  ELEMENTARY SCHOOL,78,0,2,59,54
6051767,SONOMA,PUBLIC,GUERNEVILLE ELEMENTARY,GUERNEVILLE,GUERNEVILLE ELEM.,41,0,1,40,35
6051775,SONOMA,PUBLIC,HARMONY UNION ELEMENTARY,OCCIDENTAL,HARMONY ELEM.,23,0,5,18,18
6120588,SONOMA,PUBLIC,HARMONY UNION ELEMENTARY,ROHNERT PARK,PATHWAYS CHARTER,27,0,15,12,12
124230,SONOMA,PUBLIC,HEALDSBURG UNIFIED,HEALDSBURG,HEALDSBURG CHARTER,33,0,2,31,29
6051791,SONOMA,PUBLIC,HEALDSBURG UNIFIED,HEALDSBURG,HEALDSBURG ELEM.,58,0,0,58,53
6051825,SONOMA,PUBLIC,KENWOOD ELEMENTARY,KENWOOD,KENWOOD ELEM.,18,0,0,18,17
6051833,SONOMA,PUBLIC,LIBERTY ELEMENTARY,PETALUMA,LIBERTY ELEM.,31,0,2,29,28
107284,SONOMA,PUBLIC,LIBERTY ELEMENTARY,SIMI VALLEY,CALIFORNIA VIRTUAL ACADEMY AT SONOMA,50,0,18,32,32
6051841,SONOMA,PUBLIC,MARK WEST UNION ELEMENTARY,SANTA ROSA,MARK WEST ELEM.,63,0,0,63,59
6111066,SONOMA,PUBLIC,MARK WEST UNION ELEMENTARY,SANTA ROSA,RIEBLI (JOHN B.) ELEM.,69,0,1,68,68
6051858,SONOMA,PUBLIC,MARK WEST UNION ELEMENTARY,SANTA ROSA,SAN MIGUEL ELEM.,83,0,1,81,80
6051882,SONOMA,PUBLIC,OAK GROVE UNION ELEMENTARY,SEBASTOPOL,OAK GROVE ELEM.,70,0,12,58,58
6051916,SONOMA,PUBLIC,OLD ADOBE UNION ELEMENTARY,PETALUMA,LA TERCERA ELEM.,58,0,1,57,55
6072136,SONOMA,PUBLIC,OLD ADOBE UNION ELEMENTARY,PETALUMA,MIWOK VALLEY ELEM.,108,0,3,105,105
6051924,SONOMA,PUBLIC,OLD ADOBE UNION ELEMENTARY,PETALUMA,OLD ADOBE ELEM.,44,0,2,42,39
6114755,SONOMA,PUBLIC,OLD ADOBE UNION ELEMENTARY,PETALUMA,SONOMA MOUNTAIN ELEM.,56,0,2,53,53
6051981,SONOMA,PUBLIC,PETALUMA CITY ELEMENTARY,PENNGROVE,PENNGROVE ELEM.,50,0,4,46,45
6051932,SONOMA,PUBLIC,PETALUMA CITY ELEMENTARY,PETALUMA,CHERRY VALLEY CHARTER,50,0,8,42,42
6051940,SONOMA,PUBLIC,PETALUMA CITY ELEMENTARY,PETALUMA,GRANT ELEM.,60,0,1,56,56
6119036,SONOMA,PUBLIC,PETALUMA CITY ELEMENTARY,PETALUMA,LIVE OAK CHARTER,51,0,14,35,37
6051957,SONOMA,PUBLIC,PETALUMA CITY ELEMENTARY,PETALUMA,MCDOWELL ELEM.,83,0,1,82,80
6051973,SONOMA,PUBLIC,PETALUMA CITY ELEMENTARY,PETALUMA,MCNEAR ELEM.,64,0,5,59,59
6051999,SONOMA,PUBLIC,PETALUMA CITY ELEMENTARY,PETALUMA,VALLEY VISTA ELEM.,44,0,0,44,44
101253,SONOMA,PUBLIC,PINER-OLIVET UNION ELEMENTARY,SANTA ROSA,JACK LONDON ELEMENTARY,72,0,1,70,71
6066344,SONOMA,PUBLIC,PINER-OLIVET UNION ELEMENTARY,SANTA ROSA,OLIVET ELEM.,48,0,0,48,48
6109144,SONOMA,PUBLIC,PINER-OLIVET UNION ELEMENTARY,SANTA ROSA,SCHAEFER (MORRICE) ELEM.,70,0,1,69,68
6117907,SONOMA,PUBLIC,RINCON VALLEY UNION ELEMENTARY,SANTA ROSA,AUSTIN CREEK ELEM,66,0,1,65,65
6085229,SONOMA,PUBLIC,RINCON VALLEY UNION ELEMENTARY,SANTA ROSA,BINKLEY ELEM.,61,0,3,58,56
6052021,SONOMA,PUBLIC,RINCON VALLEY UNION ELEMENTARY,SANTA ROSA,MADRONE ELEM.,61,0,1,60,60
120980,SONOMA,PUBLIC,RINCON VALLEY UNION ELEMENTARY,SANTA ROSA,REDWOOD CONSORTIUM FOR STUDENT SERVICES,40,0,0,39,25
6052054,SONOMA,PUBLIC,RINCON VALLEY UNION ELEMENTARY,SANTA ROSA,SEQUOIA ELEM.,65,0,1,64,64
6052062,SONOMA,PUBLIC,RINCON VALLEY UNION ELEMENTARY,SANTA ROSA,SPRING CREEK ELEM.,87,0,2,85,81
6052070,SONOMA,PUBLIC,RINCON VALLEY UNION ELEMENTARY,SANTA ROSA,VILLAGE ELEM.,65,0,3,62,57
6052047,SONOMA,PUBLIC,RINCON VALLEY UNION ELEMENTARY,SANTA ROSA,WHITED (DOUGLAS L.) ELEM.,68,0,1,67,67
6052088,SONOMA,PUBLIC,ROSELAND ELEMENTARY,SANTA ROSA,ROSELAND ELEM.,113,0,2,111,109
6052096,SONOMA,PUBLIC,ROSELAND ELEMENTARY,SANTA ROSA,SHEPPARD ACCEL. ELEM.,131,0,0,131,130
6108500,SONOMA,PUBLIC,SANTA ROSA ELEMENTARY,SANTA ROSA,BIELLA (ALBERT F.) ELEM.,87,1,2,84,83
6052104,SONOMA,PUBLIC,SANTA ROSA ELEMENTARY,SANTA ROSA,BROOK HILL ELEM.,78,1,0,69,64
6052112,SONOMA,PUBLIC,SANTA ROSA ELEMENTARY,SANTA ROSA,BURBANK ELEM.,51,0,0,51,51
6052120,SONOMA,PUBLIC,SANTA ROSA ELEMENTARY,SANTA ROSA,DOYLE PARK ELEM.,42,0,1,41,41
6095459,SONOMA,PUBLIC,SANTA ROSA ELEMENTARY,SANTA ROSA,HIDDEN VALLEY ELEM.,70,0,1,69,68
9449001,SONOMA,PUBLIC,SANTA ROSA ELEMENTARY,SANTA ROSA,HIDDEN VALLEY SATELLITE,42,0,0,42,42
6066385,SONOMA,PUBLIC,SANTA ROSA ELEMENTARY,SANTA ROSA,LEHMAN (HELEN M.) ELEM.,88,0,1,87,87
6052153,SONOMA,PUBLIC,SANTA ROSA ELEMENTARY,SANTA ROSA,LINCOLN ELEM.,56,0,0,56,56
6052161,SONOMA,PUBLIC,SANTA ROSA ELEMENTARY,SANTA ROSA,MONROE ELEM.,76,1,3,72,72
6052179,SONOMA,PUBLIC,SANTA ROSA ELEMENTARY,SANTA ROSA,PROCTOR TERRACE ELEM.,62,0,2,60,60
6113278,SONOMA,PUBLIC,SANTA ROSA ELEMENTARY,SANTA ROSA,SANTA ROSA CHARTER SCHOOL,21,0,1,20,20
113530,SONOMA,PUBLIC,SANTA ROSA ELEMENTARY,SANTA ROSA,SANTA ROSA CHARTER SCHOOL FOR THE ARTS,40,0,7,33,33
6052195,SONOMA,PUBLIC,SANTA ROSA ELEMENTARY,SANTA ROSA,STEELE LANE ELEM.,88,0,5,83,83
6052229,SONOMA,PUBLIC,SEBASTOPOL UNION ELEMENTARY,SEBASTOPOL,PARK SIDE ELEM.,49,0,6,43,43
6052237,SONOMA,PUBLIC,SEBASTOPOL UNION ELEMENTARY,SEBASTOPOL,PINECREST ELEM.,22,0,7,15,15
6113039,SONOMA,PUBLIC,SEBASTOPOL UNION ELEMENTARY,SEBASTOPOL,SEBASTOPOL INDEPENDENT CHARTER,44,0,34,10,8
6069413,SONOMA,PUBLIC,SONOMA COUNTY OFFICE OF EDUCATION,ROHNERT PARK,SONOMA SPECIAL EDUCATION DPT,35,0,0,32,17
6052252,SONOMA,PUBLIC,SONOMA VALLEY UNIFIED,GLEN ELLEN,DUNBAR ELEM.,47,0,0,47,45
6052260,SONOMA,PUBLIC,SONOMA VALLEY UNIFIED,SONOMA,EL VERANO ELEM.,73,0,0,73,72
6052278,SONOMA,PUBLIC,SONOMA VALLEY UNIFIED,SONOMA,FLOWERY ELEM.,63,0,1,61,57
6052286,SONOMA,PUBLIC,SONOMA VALLEY UNIFIED,SONOMA,PRESTWOOD ELEM.,66,0,0,66,66
6052294,SONOMA,PUBLIC,SONOMA VALLEY UNIFIED,SONOMA,SASSARINI ELEM.,86,0,1,85,84
6111678,SONOMA,PUBLIC,SONOMA VALLEY UNIFIED,SONOMA,SONOMA CHARTER (ELEM),25,0,1,24,20
105866,SONOMA,PUBLIC,SONOMA VALLEY UNIFIED,SONOMA,WOODLAND STAR CHARTER SCHOOL,39,0,5,34,33
6093140,SONOMA,PUBLIC,TWIN HILLS UNION ELEMENTARY,SEBASTOPOL,APPLE BLOSSOM,66,0,11,55,52
4930319,SONOMA,PUBLIC,TWIN HILLS UNION ELEMENTARY,SEBASTOPOL,ORCHARD VIEW CHARTER,13,0,7,6,6
4930350,SONOMA,PUBLIC,TWIN HILLS UNION ELEMENTARY,SEBASTOPOL,SUNRIDGE CHARTER,37,0,27,9,9
6052310,SONOMA,PUBLIC,TWO ROCK UNION ELEMENTARY,PETALUMA,TWO ROCK ELEM.,29,0,0,28,24
6114409,SONOMA,PUBLIC,WAUGH ELEMENTARY,PETALUMA,CORONA CREEK ELEM.,56,0,0,53,51
6110324,SONOMA,PUBLIC,WAUGH ELEMENTARY,PETALUMA,MEADOW ELEM.,59,0,0,59,58
6052336,SONOMA,PUBLIC,WEST SIDE UNION ELEMENTARY,HEALDSBURG,WEST SIDE ELEM.,25,0,0,25,24
6052344,SONOMA,PUBLIC,WILMAR UNION ELEMENTARY,PETALUMA,WILSON ELEM.,43,0,2,37,36
114934,SONOMA,PUBLIC,WINDSOR UNIFIED,SANTA ROSA,VILLAGE CHARTER,30,0,5,23,20
6110993,SONOMA,PUBLIC,WINDSOR UNIFIED,SANTA ROSA,WASHBURN (MATTIE) ELEM.,232,0,4,227,228
6052369,SONOMA,PUBLIC,WINDSOR UNIFIED,WINDSOR,CALI CALMECAC IMMERSION,125,0,1,124,124
6111868,SONOMA,PUBLIC,WRIGHT ELEMENTARY,SANTA ROSA,STEVENS (ROBERT L.) ELEM.,78,0,0,78,78
6096721,SONOMA,PUBLIC,WRIGHT ELEMENTARY,SANTA ROSA,WILSON (J. X.) ELEM.,84,0,2,82,82
6052377,SONOMA,PUBLIC,WRIGHT ELEMENTARY,SANTA ROSA,WRIGHT CHARTER,63,0,3,60,59
6967376,SONOMA,PRIVATE,,HEALDSBURG,SAINT JOHN'S CATH. SCH.,14,0,0,14,14
6137814,SONOMA,PRIVATE,,HEALDSBURG,THE HEALDSBURG SCHOOL,22,0,2,19,19
6902654,SONOMA,PRIVATE,,PETALUMA,HARVEST CHRISTIAN SCHOOL,21,0,0,21,21
7019524,SONOMA,PRIVATE,,PETALUMA,SPRING HILL MONTESSORI,10,0,0,9,8
6983720,SONOMA,PRIVATE,,PETALUMA,ST. VINCENT ELEMENTARY,29,0,0,29,29
7019623,SONOMA,PRIVATE,,ROHNERT PARK,CROSS AND CROWN LUTHERAN,13,0,0,13,11
6993745,SONOMA,PRIVATE,,SANTA ROSA,BRUSH CREEK MONTESSORI,12,0,4,8,8
7035934,SONOMA,PRIVATE,,SANTA ROSA,COLLEGE OAK MONTESSORI,16,1,2,13,13
6983738,SONOMA,PRIVATE,,SANTA ROSA,RINCON VALLEY CHRTN.,12,0,0,12,12
6983712,SONOMA,PRIVATE,,SANTA ROSA,SAINT EUGENE'S ELEM.,36,0,2,34,34
6967384,SONOMA,PRIVATE,,SANTA ROSA,SAINT ROSE,38,0,0,38,38
6928402,SONOMA,PRIVATE,,SANTA ROSA,SONOMA COUNTRY DAY,26,0,0,26,26
6994164,SONOMA,PRIVATE,,SANTA ROSA,SUMMERFIELD WALDORF SCH.,27,0,13,14,14
6967368,SONOMA,PRIVATE,,SONOMA,ST. FRANCIS SOLANO,23,0,1,22,21
7094725,SONOMA,PRIVATE,,SONOMA,THE PRESENTATION SCH.,18,0,0,18,18
6917116,SONOMA,PRIVATE,,WINDSOR,WINDSOR CHRTN. ACAD.,30,0,1,29,29
6052427,STANISLAUS,PUBLIC,CERES UNIFIED,CERES,CARROLL FOWLER ELEM.,94,0,0,94,94
6052435,STANISLAUS,PUBLIC,CERES UNIFIED,CERES,CASWELL ELEM.,92,0,2,90,90
6052443,STANISLAUS,PUBLIC,CERES UNIFIED,CERES,DON PEDRO ELEM.,92,0,2,90,90
109074,STANISLAUS,PUBLIC,CERES UNIFIED,CERES,JOEL HIDAHL ELEMENTARY,69,0,0,69,69
110734,STANISLAUS,PUBLIC,CERES UNIFIED,CERES,LA ROSA ELEMENTARY,87,0,3,84,84
6112338,STANISLAUS,PUBLIC,CERES UNIFIED,CERES,SAMUEL VAUGHN ELEM.,92,0,2,90,90
109090,STANISLAUS,PUBLIC,CERES UNIFIED,CERES,SINCLEAR ELEMENTARY,92,0,3,89,89
6052450,STANISLAUS,PUBLIC,CERES UNIFIED,CERES,WALTER WHITE ELEM.,109,0,2,107,106
107128,STANISLAUS,PUBLIC,CERES UNIFIED,CERES,WHITMORE CHARTER SCHOOL OF ART & TECHNOLOGY,44,0,0,44,43
109082,STANISLAUS,PUBLIC,CERES UNIFIED,MODESTO,M. ROBERT ADKISON ELEMENTARY,95,0,0,95,95
112292,STANISLAUS,PUBLIC,CERES UNIFIED,MODESTO,SUMMIT CHARTER ACADEMY,72,0,3,69,66
6108435,STANISLAUS,PUBLIC,CERES UNIFIED,MODESTO,VIRGINIA PARKS ELEM.,91,0,0,91,90
6052468,STANISLAUS,PUBLIC,CERES UNIFIED,MODESTO,WESTPORT ELEM.,71,0,0,71,71
6052484,STANISLAUS,PUBLIC,CHATOM UNION ELEMENTARY,TURLOCK,CHATOM ELEMENTARY,66,0,0,66,66
6052500,STANISLAUS,PUBLIC,DENAIR UNIFIED,DENAIR,DENAIR ELEM.,83,0,2,81,81
6052518,STANISLAUS,PUBLIC,EMPIRE UNION ELEMENTARY,EMPIRE,EMPIRE ELEM.,48,0,0,48,46
6093504,STANISLAUS,PUBLIC,EMPIRE UNION ELEMENTARY,MODESTO,CAPISTRANO ELEM.,70,0,0,70,67
6107932,STANISLAUS,PUBLIC,EMPIRE UNION ELEMENTARY,MODESTO,HUGHES ELEM.,70,0,3,67,65
6098180,STANISLAUS,PUBLIC,EMPIRE UNION ELEMENTARY,MODESTO,SIPHERD (CHRISTINE) ELEM.,75,0,3,72,72
6111892,STANISLAUS,PUBLIC,EMPIRE UNION ELEMENTARY,MODESTO,STROUD (ALICE N.) ELEM.,75,0,1,74,68
6052542,STANISLAUS,PUBLIC,HART-RANSOM UNION ELEMENTARY,MODESTO,HART-RANSOM ELEM.,74,0,2,72,70
6112965,STANISLAUS,PUBLIC,HART-RANSOM UNION ELEMENTARY,MODESTO,HART-RANSOM HOME BASED ACADEMICS,25,0,7,18,17
6112627,STANISLAUS,PUBLIC,HICKMAN COMMUNITY CHARTER,HICKMAN,HICKMAN CHARTER,75,0,29,46,46
6052559,STANISLAUS,PUBLIC,HICKMAN COMMUNITY CHARTER,HICKMAN,HICKMAN ELEM.,46,0,3,43,43
6052575,STANISLAUS,PUBLIC,HUGHSON UNIFIED,HUGHSON,HUGHSON ELEM.,143,0,0,143,142
6052591,STANISLAUS,PUBLIC,KEYES UNION,KEYES,KEYES ELEM.,102,0,0,102,95
6113286,STANISLAUS,PUBLIC,KEYES UNION,KEYES,KEYS TO LEARNING CHARTER,27,0,4,23,23
6052609,STANISLAUS,PUBLIC,KNIGHTS FERRY ELEMENTARY,KNIGHTS FERRY,KNIGHTS FERRY ELEM.,14,0,0,14,14
6052625,STANISLAUS,PUBLIC,MODESTO CITY ELEMENTARY,MODESTO,BEARD ELEM.,65,0,1,64,64
6052633,STANISLAUS,PUBLIC,MODESTO CITY ELEMENTARY,MODESTO,BRET HARTE ELEM.,141,0,1,140,140
6052641,STANISLAUS,PUBLIC,MODESTO CITY ELEMENTARY,MODESTO,BURBANK ELEM.,100,0,0,100,100
6052658,STANISLAUS,PUBLIC,MODESTO CITY ELEMENTARY,MODESTO,EL VISTA ELEM.,50,0,1,49,49
6052666,STANISLAUS,PUBLIC,MODESTO CITY ELEMENTARY,MODESTO,ENSLEN ELEM.,56,1,1,53,51
6052674,STANISLAUS,PUBLIC,MODESTO CITY ELEMENTARY,MODESTO,EVERETT ELEM.,70,0,2,68,68
6052682,STANISLAUS,PUBLIC,MODESTO CITY ELEMENTARY,MODESTO,FAIRVIEW ELEM.,133,0,0,133,133
6052690,STANISLAUS,PUBLIC,MODESTO CITY ELEMENTARY,MODESTO,FRANKLIN ELEMENTARY,144,0,0,144,143
6052708,STANISLAUS,PUBLIC,MODESTO CITY ELEMENTARY,MODESTO,FREMONT ELEM. & FREMONT OPEN,76,0,7,69,69
6052716,STANISLAUS,PUBLIC,MODESTO CITY ELEMENTARY,MODESTO,GARRISON ELEM.,58,0,0,58,57
6105670,STANISLAUS,PUBLIC,MODESTO CITY ELEMENTARY,MODESTO,HARRIET KIRSCHEN,95,0,0,95,95
6097752,STANISLAUS,PUBLIC,MODESTO CITY ELEMENTARY,MODESTO,LAKEWOOD ELEM.,47,0,1,46,45
6052773,STANISLAUS,PUBLIC,MODESTO CITY ELEMENTARY,MODESTO,MARSHALL (JAMES) ELEM.,112,0,1,111,111
6107023,STANISLAUS,PUBLIC,MODESTO CITY ELEMENTARY,MODESTO,MARTONE ELEM.,94,0,0,94,93
6052724,STANISLAUS,PUBLIC,MODESTO CITY ELEMENTARY,MODESTO,MUIR (JOHN) ELEM.,79,0,0,79,78
6052799,STANISLAUS,PUBLIC,MODESTO CITY ELEMENTARY,MODESTO,ROBERTSON ROAD ELEM.,72,0,0,72,70
6052815,STANISLAUS,PUBLIC,MODESTO CITY ELEMENTARY,MODESTO,ROSE AVE. ELEM.,73,0,0,73,73
6052823,STANISLAUS,PUBLIC,MODESTO CITY ELEMENTARY,MODESTO,SHACKELFORD ELEM.,96,0,1,95,95
6093512,STANISLAUS,PUBLIC,MODESTO CITY ELEMENTARY,MODESTO,SONOMA ELEM.,52,0,1,51,51
6052849,STANISLAUS,PUBLIC,MODESTO CITY ELEMENTARY,MODESTO,TUOLUMNE ELEM.,93,0,1,92,91
6052872,STANISLAUS,PUBLIC,MODESTO CITY ELEMENTARY,MODESTO,WILSON ELEM.,49,0,0,49,49
6052781,STANISLAUS,PUBLIC,MODESTO CITY ELEMENTARY,MODESTO,WRIGHT (ORVILLE) ELEM.,79,0,1,78,75
6025712,STANISLAUS,PUBLIC,NEWMAN-CROWS LANDING UNIFIED,CROWS LANDING,BONITA ELEM.,29,0,0,29,24
101188,STANISLAUS,PUBLIC,NEWMAN-CROWS LANDING UNIFIED,NEWMAN,HUNT ELEMENTARY,61,0,0,61,43
124073,STANISLAUS,PUBLIC,NEWMAN-CROWS LANDING UNIFIED,NEWMAN,HURD BARRINGTON ELEMENTARY,88,0,1,87,72
6025753,STANISLAUS,PUBLIC,NEWMAN-CROWS LANDING UNIFIED,NEWMAN,VON RENNER ELEM.,60,0,0,60,50
6052880,STANISLAUS,PUBLIC,OAKDALE JOINT UNIFIED,OAKDALE,CLOVERLAND ELEM.,84,0,2,82,81
6052898,STANISLAUS,PUBLIC,OAKDALE JOINT UNIFIED,OAKDALE,FAIR OAKS ELEM.,125,0,4,120,121
6100390,STANISLAUS,PUBLIC,OAKDALE JOINT UNIFIED,OAKDALE,MAGNOLIA AVE. ELEM.,70,0,2,68,68
107979,STANISLAUS,PUBLIC,OAKDALE JOINT UNIFIED,OAKDALE,SIERRA VIEW ELEMENTARY,89,0,1,88,88
112383,STANISLAUS,PUBLIC,PARADISE ELEMENTARY,MODESTO,PARADISE CHARTER,13,0,1,12,12
110080,STANISLAUS,PUBLIC,PATTERSON JOINT UNIFIED,PATTERSON,APRICOT VALLEY,140,0,0,140,138
6052948,STANISLAUS,PUBLIC,PATTERSON JOINT UNIFIED,PATTERSON,LAS PALMAS ELEM.,92,0,0,92,92
6052955,STANISLAUS,PUBLIC,PATTERSON JOINT UNIFIED,PATTERSON,NORTHMEAD ELEM.,81,0,0,81,79
118927,STANISLAUS,PUBLIC,PATTERSON JOINT UNIFIED,PATTERSON,WALNUT GROVE ELEMENTARY,91,0,0,91,91
6052922,STANISLAUS,PUBLIC,PATTERSON JOINT UNIFIED,WESTLEY,GRAYSON CHARTER,49,0,0,49,48
6052971,STANISLAUS,PUBLIC,RIVERBANK UNIFIED,RIVERBANK,CALIFORNIA AVE. ELEM.,109,0,1,108,108
113852,STANISLAUS,PUBLIC,RIVERBANK UNIFIED,RIVERBANK,RIVERBANK LANGUAGE ACADEMY,63,0,0,63,63
118810,STANISLAUS,PUBLIC,RIVERBANK UNIFIED,RIVERBANK,RUSD ELEMENTARY SCHOOL #3,82,0,0,82,82
6053011,STANISLAUS,PUBLIC,ROBERTS FERRY UNION ELEMENTARY,WATERFORD,ROBERTS FERRY UNION ELEMENTARY,11,0,0,11,11
