SCHOOL CODE,COUNTY,PUBLIC/  PRIVATE,PUBLIC SCHOOL DISTRICT,CITY,SCHOOL NAME,ENROLLMENT,PME,PBE§,MMR1 
6071120,ORANGE,PUBLIC,ORANGE UNIFIED,ANAHEIM,NOHL CANYON ELEM.,57,0,0,56
6116586,ORANGE,PUBLIC,ORANGE UNIFIED,ANAHEIM,RUNNING SPRINGS ELEM.,98,0,2,78
6029854,ORANGE,PUBLIC,ORANGE UNIFIED,GARDEN GROVE,LAMPSON ELEM.,170,0,1,169
6029748,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,CALIFORNIA ELEM.,98,0,0,89
6029755,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,CAMBRIDGE ELEM.,96,0,0,96
6107767,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,CHAPMAN HILLS ELEM.,79,0,0,59
6029771,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,ESPLANADE ELEM.,58,0,0,55
6029797,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,FLETCHER ELEMENTARY,60,0,0,42
6029805,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,HANDY ELEM.,99,0,1,91
6029821,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,JORDAN ELEM.,78,2,0,75
6029862,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,LAVETA ELEM.,101,1,2,98
6071112,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,LINDA VISTA ELEM.,71,1,5,65
6058945,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,MCPHERSON ELEM.,90,0,4,84
6029870,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,OLIVE ELEMENTARY,76,0,5,71
6029888,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,PALMYRA ELEM.,72,1,0,52
6029912,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,PROSPECT ELEM.,76,0,3,73
6029953,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,SYCAMORE ELEM.,82,0,0,74
6029961,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,TAFT ELEM.,104,2,0,97
6029987,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,WEST ORANGE ELEM.,104,0,2,97
6029789,ORANGE,PUBLIC,ORANGE UNIFIED,SANTA ANA,FAIRHAVEN ELEM.,109,2,0,107
6029896,ORANGE,PUBLIC,ORANGE UNIFIED,SANTA ANA,PANORAMA ELEM.,55,0,2,42
6029938,ORANGE,PUBLIC,ORANGE UNIFIED,VILLA PARK,SERRANO ELEM.,61,0,2,48
6029979,ORANGE,PUBLIC,ORANGE UNIFIED,VILLA PARK,VILLA PARK ELEM.,88,0,0,77
3030632,ORANGE,PUBLIC,ORANGE COUNTY DEPARTMENT OF EDUCATION,COSTA MESA,COMMUNITY HOME EDUCATION PROGRAM - CHEP,126,0,13,84
6069553,ORANGE,PUBLIC,ORANGE COUNTY DEPARTMENT OF EDUCATION,COSTA MESA,ORANGE COUNTY SPECIAL EDUCATION,19,0,0,19
6029540,ORANGE,PUBLIC,OCEAN VIEW,HUNTINGTON BEACH,CIRCLE VIEW ELEM.,111,1,0,110
6029557,ORANGE,PUBLIC,OCEAN VIEW,HUNTINGTON BEACH,COLLEGE VIEW ELEM.,73,0,1,72
6071104,ORANGE,PUBLIC,OCEAN VIEW,HUNTINGTON BEACH,GOLDEN VIEW ELEM.,123,0,3,118
6029581,ORANGE,PUBLIC,OCEAN VIEW,HUNTINGTON BEACH,HARBOUR VIEW ELEM.,141,2,8,130
6029607,ORANGE,PUBLIC,OCEAN VIEW,HUNTINGTON BEACH,HOPE VIEW ELEM.,130,1,4,124
6029615,ORANGE,PUBLIC,OCEAN VIEW,HUNTINGTON BEACH,LAKE VIEW ELEM.,65,0,8,57
6029656,ORANGE,PUBLIC,OCEAN VIEW,HUNTINGTON BEACH,OAK VIEW ELEM.,162,0,0,162
6029714,ORANGE,PUBLIC,OCEAN VIEW,HUNTINGTON BEACH,SUN VIEW ELEM.,47,0,3,43
6029722,ORANGE,PUBLIC,OCEAN VIEW,HUNTINGTON BEACH,VILLAGE VIEW ELEM.,128,0,7,116
6029706,ORANGE,PUBLIC,OCEAN VIEW,MIDWAY CITY,STAR VIEW ELEM.,137,0,0,137
6029730,ORANGE,PUBLIC,OCEAN VIEW,WESTMINSTER,WESTMONT ELEM.,50,0,3,47
6029334,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,CORONA DEL MAR,HARBOR VIEW ELEM.,65,0,13,45
6029219,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,CORONA DEL MAR,LINCOLN (ABRAHAM) ELEM.,85,0,8,77
6029227,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,ADAMS ELEMENTARY,74,0,0,59
6029268,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,CALIFORNIA ELEM.,67,0,2,61
6029300,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,COLLEGE PARK ELEM.,94,0,0,91
6029326,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,EVERETT A. REA ELEMENTARY,77,0,0,76
6029375,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,KILLYBROOKE ELEM.,70,0,1,62
6029409,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,MAUDE B. DAVIS ELEM,72,0,9,57
6029458,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,PAULARINO ELEM.,74,0,2,56
6029466,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,POMONA ELEM.,80,0,0,77
6029482,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,SONORA ELEM.,79,0,2,74
6029490,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,VICTORIA ELEM.,60,0,4,55
6029516,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,WHITTIER ELEM.,120,0,0,119
6029524,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,WILSON ELEM.,95,0,0,88
6107833,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,WOODLAND ELEM.,169,1,14,136
6089460,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,NEWPORT BEACH,ANDERSEN ELEM.,50,0,1,46
6068399,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,NEWPORT BEACH,EASTBLUFF ELEM,52,0,6,40
6029391,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,NEWPORT BEACH,MARINERS ELEM.,98,0,5,82
6118236,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,NEWPORT BEACH,NEWPORT COAST ELEM.,65,0,12,53
6029433,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,NEWPORT BEACH,NEWPORT ELEM.,54,0,1,52
6029441,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,NEWPORT BEACH,NEWPORT HEIGHTS ELEM.,94,0,7,86
6029128,ORANGE,PUBLIC,MAGNOLIA ELEMENTARY,ANAHEIM,BADEN-POWELL ELEM.,124,0,1,117
6029193,ORANGE,PUBLIC,MAGNOLIA ELEMENTARY,ANAHEIM,DISNEY (WALT) ELEM.,90,0,0,88
6029151,ORANGE,PUBLIC,MAGNOLIA ELEMENTARY,ANAHEIM,LOW (JULIETTE) ELEMENTARY,120,0,0,119
6029177,ORANGE,PUBLIC,MAGNOLIA ELEMENTARY,ANAHEIM,MARSHALL (PETER) ELEM.,112,0,0,101
6029169,ORANGE,PUBLIC,MAGNOLIA ELEMENTARY,ANAHEIM,MAXWELL (MATTIE LOU) ELEM.,150,0,0,149
6029144,ORANGE,PUBLIC,MAGNOLIA ELEMENTARY,ANAHEIM,SALK (JONAS E.) ELEM.,127,0,1,124
6029110,ORANGE,PUBLIC,MAGNOLIA ELEMENTARY,ANAHEIM,SCHWEITZER (ALBERT) ELEM.,120,0,0,117
6029136,ORANGE,PUBLIC,MAGNOLIA ELEMENTARY,ANAHEIM,WALTER (ESTHER L.) ELEM.,83,0,0,80
6029185,ORANGE,PUBLIC,MAGNOLIA ELEMENTARY,STANTON,PYLES (ROBERT M.) ELEM.,135,0,0,135
6029045,ORANGE,PUBLIC,LOS ALAMITOS UNIFIED,LOS ALAMITOS,HOPKINSON (FRANCIS) ELEM.,145,0,2,141
6029078,ORANGE,PUBLIC,LOS ALAMITOS UNIFIED,LOS ALAMITOS,LEE (RICHARD HENRY) ELEM.,118,0,1,117
6029060,ORANGE,PUBLIC,LOS ALAMITOS UNIFIED,LOS ALAMITOS,LOS ALAMITOS ELEM.,142,0,0,142
6029086,ORANGE,PUBLIC,LOS ALAMITOS UNIFIED,LOS ALAMITOS,ROSSMOOR ELEM.,155,0,14,138
6029052,ORANGE,PUBLIC,LOS ALAMITOS UNIFIED,LOS ALAMITOS,WEAVER ELEM.,109,0,4,105
6030514,ORANGE,PUBLIC,LOS ALAMITOS UNIFIED,SEAL BEACH,MCGAUGH ELEM.,142,1,9,130
6028906,ORANGE,PUBLIC,LAGUNA BEACH UNIFIED,LAGUNA BEACH,EL MORRO ELEM.,82,5,5,54
6028922,ORANGE,PUBLIC,LAGUNA BEACH UNIFIED,LAGUNA BEACH,TOP OF THE WORLD ELEM.,86,0,8,78
6028930,ORANGE,PUBLIC,LA HABRA CITY ELEMENTARY,LA HABRA,ARBOLITA ELEM.,128,0,1,125
6028948,ORANGE,PUBLIC,LA HABRA CITY ELEMENTARY,LA HABRA,EL CERRITO ELEM.,163,0,1,157
6028963,ORANGE,PUBLIC,LA HABRA CITY ELEMENTARY,LA HABRA,LADERA PALMA ELEM.,199,0,6,181
6028971,ORANGE,PUBLIC,LA HABRA CITY ELEMENTARY,LA HABRA,LAS LOMAS ELEM.,193,0,1,183
6100838,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,ALDERWOOD BASICS PLUS,92,0,1,89
6097042,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,BONITA CANYON ELEM.,66,0,4,60
6102719,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,BRYWOOD ELEM.,71,0,2,63
6115455,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,CANYON VIEW ELEM.,71,0,1,66
6089437,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,COLLEGE PARK ELEM.,106,0,0,103
6089429,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,CULVERDALE ELEM.,104,1,2,99
6096184,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,DEERFIELD ELEM.,74,0,3,68
6100317,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,EASTSHORE ELEM.,81,0,2,73
6089445,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,GREENTREE ELEM.,79,0,4,67
6106850,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,MEADOW PARK ELEM.,89,1,6,81
6100861,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,NORTHWOOD ELEM.,70,0,2,68
6120141,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,OAK CREEK ELEM.,103,0,6,96
6115786,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,PLAZA VISTA ELEMENTARY,95,0,2,87
6098529,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,SANTIAGO HILLS ELEM.,66,1,0,65
6107502,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,SPRINGBROOK ELEM.,125,4,0,118
6096200,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,STONE CREEK ELEM.,63,0,1,62
6096192,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,STONEGATE,116,0,0,114
6068647,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,TURTLE ROCK ELEM.,95,0,3,85
6030191,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,UNIVERSITY PARK ELEM.,87,0,0,80
6094718,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,VISTA VERDE ELEM.,89,0,13,76
6108799,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,WEST PARK ELEM.,127,0,10,117
6085344,ORANGE,PUBLIC,IRVINE UNIFIED,IRVINE,WOODBURY,145,3,2,132
6028864,ORANGE,PUBLIC,HUNTINGTON BEACH CITY ELEMENTARY,HUNTINGTON BEACH,EADER (JOHN H.) ELEM.,106,0,12,93
6094643,ORANGE,PUBLIC,HUNTINGTON BEACH CITY ELEMENTARY,HUNTINGTON BEACH,HAWES (RALPH E.) ELEM.,107,0,6,100
6116065,ORANGE,PUBLIC,HUNTINGTON BEACH CITY ELEMENTARY,HUNTINGTON BEACH,HUNTINGTON SEACLIFF ELEMENTARY,91,0,5,86
6095111,ORANGE,PUBLIC,HUNTINGTON BEACH CITY ELEMENTARY,HUNTINGTON BEACH,MOFFETT (S. A.) ELEM.,84,0,6,75
6028880,ORANGE,PUBLIC,HUNTINGTON BEACH CITY ELEMENTARY,HUNTINGTON BEACH,PERRY (JOSEPH R.) ELEM.,71,1,8,57
6028872,ORANGE,PUBLIC,HUNTINGTON BEACH CITY ELEMENTARY,HUNTINGTON BEACH,PETERSON (JOHN R.) ELEM.,80,0,5,69
6028831,ORANGE,PUBLIC,HUNTINGTON BEACH CITY ELEMENTARY,HUNTINGTON BEACH,SMITH (AGNES L.) ELEM.,144,0,5,137
6028369,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,FOUNTAIN VALLEY,ALLEN (ETHAN B.) ELEM.,53,0,0,53
6028484,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,FOUNTAIN VALLEY,MONROE (JAMES) ELEM.,39,0,0,38
6085294,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,FOUNTAIN VALLEY,NORTHCUTT (MAMIE L.) ELEM.,48,0,0,48
6028609,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,BARKER ELEM.,54,0,3,49
6028252,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,BROOKHURST ELEM.,72,0,1,70
6028260,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,BRYANT ELEM.,91,0,0,91
6028294,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,CLINTON / MENDENHALL ELEM.,99,0,0,99
6028211,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,COOK (A. J.) ELEM.,47,0,0,44
6028419,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,CROSBY (GENEVIEVE M.) ELEM.,77,0,0,76
6028310,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,EISENHOWER (DWIGHT D.) ELEM.,77,0,0,76
6028500,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,ENDERS-FREMONT ELEM.,77,0,3,74
6028377,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,EVANS (ETHEL M.) ELEM.,70,1,0,69
6028385,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,EXCELSIOR ELEM.,76,0,0,75
6028393,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,FAYLANE ELEM.,94,0,1,93
6028401,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,GARDEN PARK ELEM.,30,0,1,29
6028435,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,GILBERT ELEM.,76,0,1,74
6028641,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,HILL (MERTON E.) ELEM.,48,0,0,48
6028344,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,LAWRENCE (ERNEST O.) ELEM.,92,0,5,87
6028658,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,MITCHELL ELEM.,64,0,0,62
6028666,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,MORNINGSIDE ELEM.,65,0,0,65
6028526,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,MURDY (JOHN) ELEM.,49,0,0,49
6028807,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,PAINE (THOMAS) ELEM.,71,0,0,66
6028690,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,PARKVIEW ELEM.,61,0,0,61
6028427,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,PATTON ELEM.,90,0,1,88
6028682,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,PETERS (OCIA A.) ELEM.,124,0,0,124
6028724,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,RIVERDALE ELEM.,77,0,0,77
6028575,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,SIMMONS (LINTON T.) ELEM.,56,0,0,52
6028757,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,SKYLARK ELEM.,70,1,0,68
6028765,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,STANFORD ELEM.,79,0,0,75
6028229,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,STANLEY (AGNES WARE) ELEM.,55,0,0,54
6028781,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,SUNNYSIDE ELEM.,119,0,0,114
6028278,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,VIOLETTE (C. C.) ELEM.,80,0,0,79
6028815,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,WAKEHAM ELEM.,59,0,0,59
6028328,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,WARREN (EARL) ELEM.,72,0,0,72
6028823,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,WOODBURY ELEM.,58,0,0,58
6028583,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,GARDEN GROVE,ZEYEN (LOUIS G.) ELEM.,43,0,0,42
6028716,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,SANTA ANA,HAZARD (R. F.) ELEM.,92,0,0,91
6028443,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,SANTA ANA,HERITAGE ELEM.,76,0,0,76
6028674,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,SANTA ANA,NEWHOPE ELEM.,54,0,0,54
6028732,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,SANTA ANA,ROSITA ELEM.,97,0,0,92
6028336,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,SANTA ANA,RUSSELL (EDWARD) ELEM.,120,0,0,120
6028617,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,STANTON,CARVER (MABEL),19,0,0,19
6028799,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,WESTMINSTER,ANTHONY (SUSAN B.) ELEM.,63,0,1,51
6028542,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,WESTMINSTER,CARRILLO (LEO) ELEM.,78,0,0,78
6028518,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,WESTMINSTER,MARSHALL (JOHN) ELEM.,84,0,0,84
6028708,ORANGE,PUBLIC,GARDEN GROVE UNIFIED,WESTMINSTER,POST ELEM.,66,0,1,61
6028005,ORANGE,PUBLIC,FULLERTON ELEMENTARY,FULLERTON,ACACIA ELEMENTARY,89,0,4,84
6028013,ORANGE,PUBLIC,FULLERTON ELEMENTARY,FULLERTON,BEECHWOOD ELEM.,90,0,13,77
6028021,ORANGE,PUBLIC,FULLERTON ELEMENTARY,FULLERTON,COMMONWEALTH ELEM.,63,0,0,63
6028039,ORANGE,PUBLIC,FULLERTON ELEMENTARY,FULLERTON,FERN DRIVE ELEM.,105,0,3,102
6028054,ORANGE,PUBLIC,FULLERTON ELEMENTARY,FULLERTON,GOLDEN HILL ELEM.,91,0,4,87
6028062,ORANGE,PUBLIC,FULLERTON ELEMENTARY,FULLERTON,HERMOSA DRIVE ELEM.,58,0,4,54
6028088,ORANGE,PUBLIC,FULLERTON ELEMENTARY,FULLERTON,LAGUNA ROAD ELEM.,95,0,1,94
6113617,ORANGE,PUBLIC,FULLERTON ELEMENTARY,FULLERTON,MAPLE ELEM.,71,0,0,71
6028112,ORANGE,PUBLIC,FULLERTON ELEMENTARY,FULLERTON,ORANGETHORPE ELEM.,83,0,9,74
6028120,ORANGE,PUBLIC,FULLERTON ELEMENTARY,FULLERTON,PACIFIC DRIVE ELEM.,109,0,0,101
6028138,ORANGE,PUBLIC,FULLERTON ELEMENTARY,FULLERTON,RAYMOND ELEMENTARY,80,0,3,77
6028146,ORANGE,PUBLIC,FULLERTON ELEMENTARY,FULLERTON,RICHMAN ELEM.,142,0,3,139
102582,ORANGE,PUBLIC,FULLERTON ELEMENTARY,FULLERTON,ROBERT C. FISLER SCHOOL,86,0,2,84
6028153,ORANGE,PUBLIC,FULLERTON ELEMENTARY,FULLERTON,ROLLING HILLS ELEM.,104,0,15,87
6028161,ORANGE,PUBLIC,FULLERTON ELEMENTARY,FULLERTON,SUNSET LANE ELEM.,98,0,0,98
6028179,ORANGE,PUBLIC,FULLERTON ELEMENTARY,FULLERTON,VALENCIA PARK ELEM.,100,0,0,96
6028195,ORANGE,PUBLIC,FULLERTON ELEMENTARY,FULLERTON,WOODCREST ELEM.,70,0,0,69
6094635,ORANGE,PUBLIC,FOUNTAIN VALLEY ELEMENTARY,FOUNTAIN VALLEY,COURREGES (ROCH) ELEM.,85,0,5,78
6066922,ORANGE,PUBLIC,FOUNTAIN VALLEY ELEMENTARY,FOUNTAIN VALLEY,COX (JAMES H.) ELEM.,134,0,0,133
6027973,ORANGE,PUBLIC,FOUNTAIN VALLEY ELEMENTARY,FOUNTAIN VALLEY,GISLER (ROBERT) ELEM.,72,0,2,70
6085278,ORANGE,PUBLIC,FOUNTAIN VALLEY ELEMENTARY,FOUNTAIN VALLEY,PLAVAN (URBAIN H.) ELEM.,66,0,0,61
6027924,ORANGE,PUBLIC,FOUNTAIN VALLEY ELEMENTARY,FOUNTAIN VALLEY,TAMURA (HISAMATSU) ELEM.,129,0,3,123
6027999,ORANGE,PUBLIC,FOUNTAIN VALLEY ELEMENTARY,HUNTINGTON BEACH,NEWLAND (WILLIAM T.) ELEM.,104,0,4,100
6068605,ORANGE,PUBLIC,FOUNTAIN VALLEY ELEMENTARY,HUNTINGTON BEACH,OKA (ISOJIRO) ELEM.,87,0,4,80
6027767,ORANGE,PUBLIC,CYPRESS ELEMENTARY,CYPRESS,ARNOLD (A. E.) ELEM.,78,0,0,73
6027791,ORANGE,PUBLIC,CYPRESS ELEMENTARY,CYPRESS,KING (CLARA J.) ELEM.,80,0,1,76
6027858,ORANGE,PUBLIC,CYPRESS ELEMENTARY,CYPRESS,LANDELL ELEM.,115,0,0,115
6027841,ORANGE,PUBLIC,CYPRESS ELEMENTARY,CYPRESS,MORRIS (JULIET) ELEM.,84,0,2,82
6027833,ORANGE,PUBLIC,CYPRESS ELEMENTARY,CYPRESS,VESSELS (FRANK) ELEM.,83,0,2,77
6027874,ORANGE,PUBLIC,CYPRESS ELEMENTARY,LA PALMA,LUTHER (STEVE) ELEM.,82,0,0,73
6027676,ORANGE,PUBLIC,CENTRALIA ELEMENTARY,ANAHEIM,CENTRALIA ELEM.,84,0,0,77
6027684,ORANGE,PUBLIC,CENTRALIA ELEMENTARY,ANAHEIM,DANBROOK ELEM.,117,0,0,114
6027668,ORANGE,PUBLIC,CENTRALIA ELEMENTARY,BUENA PARK,BUENA TERRA ELEM.,74,0,1,73
6027700,ORANGE,PUBLIC,CENTRALIA ELEMENTARY,BUENA PARK,"DYSINGER (GLEN H., SR.) ELEM.",61,0,1,60
6027742,ORANGE,PUBLIC,CENTRALIA ELEMENTARY,BUENA PARK,SAN MARINO ELEM.,95,0,0,88
6027734,ORANGE,PUBLIC,CENTRALIA ELEMENTARY,BUENA PARK,TEMPLE (RAYMOND) ELEM.,74,0,0,71
6066823,ORANGE,PUBLIC,CENTRALIA ELEMENTARY,LA PALMA,LOS COYOTES ELEM.,63,0,1,62
6027692,ORANGE,PUBLIC,CENTRALIA ELEMENTARY,LA PALMA,MILLER (GEORGE B.) ELEM.,70,0,0,66
100735,ORANGE,PUBLIC,CAPISTRANO UNIFIED,ALISO VIEJO,CANYON VISTA ELEM,93,0,5,83
106765,ORANGE,PUBLIC,CAPISTRANO UNIFIED,ALISO VIEJO,CAPISTRANO CONNECTIONS ACADEMY CHARTER,81,1,18,62
