SCHOOL CODE,COUNTY,PUB/ PRIV,DISTRICT CODE,SCHOOL,ENROLLMENT,PME,PBE,MMR1 ,MMR2
6002828,AMADOR,PUBLIC,73981,JACKSON ELEM.,91,0,3,88,84
6002844,AMADOR,PUBLIC,73981,PINE GROVE ELEM.,41,0,1,40,40
6002851,AMADOR,PUBLIC,73981,PIONEER ELEM.,31,0,1,30,30
6002869,AMADOR,PUBLIC,73981,PLYMOUTH ELEM.,34,0,0,34,34
6002877,AMADOR,PUBLIC,73981,SUTTER CREEK ELEM.,50,2,0,48,48
6119523,BUTTE,PUBLIC,10041,BLUE OAK CHARTER,74,0,30,34,32
114991,BUTTE,PUBLIC,10041,CORE BUTTE CHARTER,23,1,2,20,20
9904002,BUTTE,PUBLIC,10041,FOUR WINDS SCHOOL,22,0,0,22,19
6002919,BUTTE,PUBLIC,61382,BANGOR ELEM.,14,0,0,14,14
6002943,BUTTE,PUBLIC,61408,BIGGS ELEM.,45,0,2,43,41
6002968,BUTTE,PUBLIC,61424,CHAPMAN ELEM.,53,0,2,51,46
6113773,BUTTE,PUBLIC,61424,CHICO COUNTRY DAY SCH,60,0,2,54,51
6002976,BUTTE,PUBLIC,61424,CITRUS AVE. ELEM.,61,0,0,61,61
6111116,BUTTE,PUBLIC,61424,EMMA WILSON ELEMENTAR,97,0,4,93,91
118042,BUTTE,PUBLIC,61424,FOREST RANCH CHARTER,17,0,2,15,14
6003008,BUTTE,PUBLIC,61424,HOOKER OAK ELEM.,64,0,2,61,61
6109722,BUTTE,PUBLIC,61424,LITTLE CHICO CREEK EL,69,0,5,64,64
430215,BUTTE,PUBLIC,61424,LOMA VISTA,22,0,1,20,20
6003032,BUTTE,PUBLIC,61424,MARIGOLD ELEM.,71,0,4,67,67
6003024,BUTTE,PUBLIC,61424,MCMANUS (JOHN A.) ELE,91,0,2,89,88
6003040,BUTTE,PUBLIC,61424,NEAL DOW ELEM.,56,0,4,52,52
110551,BUTTE,PUBLIC,61424,NORD COUNTRY,20,0,1,19,19
6003073,BUTTE,PUBLIC,61424,PARKVIEW ELEM.,31,1,1,27,22
6003081,BUTTE,PUBLIC,61424,ROSEDALE ELEM.,86,0,1,85,83
6003099,BUTTE,PUBLIC,61424,SHASTA ELEM.,87,0,5,82,82
6003107,BUTTE,PUBLIC,61424,SIERRA VIEW ELEM.,86,0,3,83,83
6003115,BUTTE,PUBLIC,61432,DURHAM ELEM.,67,0,1,66,66
6003149,BUTTE,PUBLIC,61457,SPRING VALLEY ELEM.,23,0,1,18,16
6003198,BUTTE,PUBLIC,61499,MANZANITA ELEM.,34,1,0,33,33
6003214,BUTTE,PUBLIC,61507,BIRD STREET ELEM.,47,0,0,47,46
6003255,BUTTE,PUBLIC,61507,OAKDALE HEIGHTS ELEM.,68,1,1,65,66
6003263,BUTTE,PUBLIC,61507,OPHIR ELEM.,72,0,2,70,69
6003271,BUTTE,PUBLIC,61507,STANFORD AVE. ELEM.,82,0,4,78,77
6094957,BUTTE,PUBLIC,61507,WYANDOTTE AVE. ELEM.,46,1,0,45,44
6003289,BUTTE,PUBLIC,61523,WILCOX (HELEN M.) ELE,162,0,3,157,154
110338,BUTTE,PUBLIC,61531,ACHIEVE CHARTER OF PA,20,0,1,17,15
6113526,BUTTE,PUBLIC,61531,CEDARWOOD ELEM.,40,0,1,38,34
6113765,BUTTE,PUBLIC,61531,CHILDREN'S COMMUNITY,20,0,0,20,15
6003313,BUTTE,PUBLIC,61531,PARADISE ELEM.,97,0,5,92,90
6105522,BUTTE,PUBLIC,61531,PINE RIDGE SCHOOL,71,1,2,65,58
6003339,BUTTE,PUBLIC,61531,PONDEROSA ELEM.,93,0,3,90,84
102327,BUTTE,PUBLIC,61549,PLUMAS AVENUE ELEMENT,42,0,0,40,42
6003362,BUTTE,PUBLIC,61549,POPLAR AVE. ELEM.,40,0,2,37,38
6003370,BUTTE,PUBLIC,61549,SIERRA AVE ELEM,51,0,0,50,51
6002927,BUTTE,PUBLIC,73379,BERRY CREEK ELEM.,12,0,2,10,10
6003156,BUTTE,PUBLIC,75507,MCKINLEY PRIMARY,159,0,1,158,156
6973168,BUTTE,PRIVATE,61424,CHICO CHRISTIAN,39,0,3,36,32
7034820,BUTTE,PRIVATE,61424,CHICO OAKS ADVENTIST,11,0,0,11,10
7037567,BUTTE,PRIVATE,61424,KING'S CHRTN.,14,0,0,9,9
6967582,BUTTE,PRIVATE,61424,NOTRE DAME ELEM.,28,0,0,28,28
6906598,BUTTE,PRIVATE,61507,OROVILLE CHRTN.,16,0,1,15,15
530154,CALAVERAS,PUBLIC,10058,MOUNTAIN OAKS SCHOOL,21,0,6,15,7
6108518,CALAVERAS,PUBLIC,61564,JENNY LIND,73,0,0,72,65
6003404,CALAVERAS,PUBLIC,61564,MOKELUMNE HILL ELEM.,10,0,2,8,7
6003420,CALAVERAS,PUBLIC,61564,RAILROAD FLAT ELEM.,12,0,2,8,8
6003438,CALAVERAS,PUBLIC,61564,SAN ANDREAS ELEM.,41,0,6,35,29
6003446,CALAVERAS,PUBLIC,61564,VALLEY SPRINGS ELEM.,65,0,1,63,61
6003453,CALAVERAS,PUBLIC,61564,WEST POINT ELEM.,13,0,0,13,11
6003388,CALAVERAS,PUBLIC,61572,COPPEROPOLIS ELEM.,32,0,1,30,28
6003461,CALAVERAS,PUBLIC,61572,MARK TWAIN ELEM.,40,0,1,38,34
6003396,CALAVERAS,PUBLIC,61580,FISCHER (HAZEL) ELEM.,36,0,1,34,30
6088975,CALAVERAS,PUBLIC,61580,MICHELSON (ALBERT A.),42,0,4,38,34
6003495,COLUSA,PUBLIC,61598,BURCHFIELD (JAMES M.),117,0,0,117,117
6003503,COLUSA,PUBLIC,61606,MAXWELL ELEM.,31,0,0,31,31
6003511,COLUSA,PUBLIC,61614,ARBUCKLE ELEM.,101,0,1,100,100
6003537,COLUSA,PUBLIC,61614,GRAND ISLAND,13,0,0,13,13
6003552,COLUSA,PUBLIC,61622,WILLIAMS ELEM.,98,0,0,98,98
6905780,COLUSA,PRIVATE,61598,OUR LADY OF LOURDES P,12,0,0,11,11
107334,CONTRA COSTA,PUBLIC,10074,CENTRAL COUNTY SPECIA,10,0,2,8,7
115063,CONTRA COSTA,PUBLIC,61648,ANTIOCH CHARTER ACADE,22,0,1,21,21
6115703,CONTRA COSTA,PUBLIC,61648,ANTIOCH CHARTER ACADE,29,0,3,26,26
6003578,CONTRA COSTA,PUBLIC,61648,BELSHAW ELEM.,97,0,0,97,92
106583,CONTRA COSTA,PUBLIC,61648,CARMEN DRAGON ELEM,76,1,3,72,72
6117501,CONTRA COSTA,PUBLIC,61648,DIABLO VISTA,119,0,4,115,114
6003594,CONTRA COSTA,PUBLIC,61648,FREMONT ELEM.,100,0,0,99,99
6003602,CONTRA COSTA,PUBLIC,61648,KIMBALL ELEM.,80,0,1,79,79
6110514,CONTRA COSTA,PUBLIC,61648,LONDON (JACK) ELEM.,100,0,2,98,98
100461,CONTRA COSTA,PUBLIC,61648,LONE TREE ELEMENTARY,124,0,5,119,117
6003610,CONTRA COSTA,PUBLIC,61648,MARSH ELEM.,109,0,1,108,88
6084941,CONTRA COSTA,PUBLIC,61648,MISSION ELEM.,96,0,0,96,84
6115380,CONTRA COSTA,PUBLIC,61648,MNO GRANT ELEM.,80,0,0,75,69
6108989,CONTRA COSTA,PUBLIC,61648,MUIR (JOHN) ELEM.,109,0,1,108,108
113761,CONTRA COSTA,PUBLIC,61648,ORCHARD PARK ELEM,60,0,2,58,57
119586,CONTRA COSTA,PUBLIC,61648,R.A.A.M.P. CHARTER AC,23,0,0,23,23
6003628,CONTRA COSTA,PUBLIC,61648,SUTTER ELEM.,99,0,2,97,97
6003636,CONTRA COSTA,PUBLIC,61648,TURNER ELEM.,90,1,0,89,87
6003644,CONTRA COSTA,PUBLIC,61655,BRENTWOOD ELEM.,111,0,1,108,106
6070981,CONTRA COSTA,PUBLIC,61655,GARIN ELEM.,144,0,0,141,118
6117410,CONTRA COSTA,PUBLIC,61655,LOMA VISTA ELEMENTARY,109,0,7,102,102
108019,CONTRA COSTA,PUBLIC,61655,MARSH CREEK ELEMENTAR,126,0,1,125,108
6109730,CONTRA COSTA,PUBLIC,61655,NUNN (RON) ELEM.,80,0,4,73,69
102376,CONTRA COSTA,PUBLIC,61655,PIONEER ELEMENTARY,148,0,2,144,142
6119754,CONTRA COSTA,PUBLIC,61655,R. PAUL KREY ELEMENTA,132,0,1,130,130
6101943,CONTRA COSTA,PUBLIC,61663,DISCOVERY BAY ELEM.,90,0,0,90,89
6119838,CONTRA COSTA,PUBLIC,61663,TIMBER POINT ELEMENTA,92,0,0,87,86
6003701,CONTRA COSTA,PUBLIC,61697,RODEO HILLS ELEM.,130,0,0,130,119
6003719,CONTRA COSTA,PUBLIC,61705,KNIGHTSEN ELEM.,26,0,0,26,26
117275,CONTRA COSTA,PUBLIC,61705,OLD RIVER ELEM.,19,0,0,19,19
6003727,CONTRA COSTA,PUBLIC,61713,BURTON VALLEY,112,13,0,99,99
6003743,CONTRA COSTA,PUBLIC,61713,HAPPY VALLEY ELEM.,74,0,3,71,69
6003750,CONTRA COSTA,PUBLIC,61713,LAFAYETTE ELEM.,81,0,1,79,69
6003792,CONTRA COSTA,PUBLIC,61713,SPRINGHILL ELEM.,62,0,3,59,56
6003826,CONTRA COSTA,PUBLIC,61739,JOHN MUIR ELEM.,79,0,2,77,74
6003842,CONTRA COSTA,PUBLIC,61739,LAS JUNTAS ELEM.,57,0,0,57,55
6003875,CONTRA COSTA,PUBLIC,61739,MORELLO ELEM.,88,0,0,88,88
6003834,CONTRA COSTA,PUBLIC,61739,SWETT (JOHN) ELEM.,80,0,2,78,77
6003909,CONTRA COSTA,PUBLIC,61747,CAMINO PABLO ELEM.,58,3,0,55,55
6003933,CONTRA COSTA,PUBLIC,61747,"LOS PERALES ELEM.",41,0,2,39,39
6003917,CONTRA COSTA,PUBLIC,61747,RHEEM (DONALD) ELEM.,61,0,0,61,61
6003958,CONTRA COSTA,PUBLIC,61754,AYERS ELEM.,65,0,1,64,63
6003966,CONTRA COSTA,PUBLIC,61754,BANCROFT ELEM.,85,0,0,83,62
6003974,CONTRA COSTA,PUBLIC,61754,BEL AIR ELEM.,60,0,0,60,60
6003982,CONTRA COSTA,PUBLIC,61754,CAMBRIDGE ELEM.,119,0,0,119,118
106088,CONTRA COSTA,PUBLIC,61754,DELTA VIEW ELEM.,119,0,0,119,114
6004048,CONTRA COSTA,PUBLIC,61754,EL MONTE ELEM.,68,0,1,67,63
6004055,CONTRA COSTA,PUBLIC,61754,FAIR OAKS ELEM.,63,0,0,63,60
6112395,CONTRA COSTA,PUBLIC,61754,GREGORY GARDENS ELEM.,71,0,3,68,67
6004097,CONTRA COSTA,PUBLIC,61754,HIDDEN VALLEY ELEM.,105,0,0,105,103
6004105,CONTRA COSTA,PUBLIC,61754,HIGHLANDS ELEM.,94,0,1,93,93
6004121,CONTRA COSTA,PUBLIC,61754,HOLBROOK ELEM.,79,1,0,78,78
6004154,CONTRA COSTA,PUBLIC,61754,MEADOW HOMES ELEM.,160,0,2,158,156
6004162,CONTRA COSTA,PUBLIC,61754,MONTE GARDENS ELEM.,95,0,0,95,95
6004170,CONTRA COSTA,PUBLIC,61754,MOUNTAIN VIEW ELEM.,57,0,1,56,56
6004188,CONTRA COSTA,PUBLIC,61754,MT. DIABLO ELEM.,138,0,2,136,136
6004246,CONTRA COSTA,PUBLIC,61754,PLEASANT HILL ELEM.,109,0,4,105,105
6096226,CONTRA COSTA,PUBLIC,61754,RIO VISTA ELEM.,91,0,0,91,91
6004253,CONTRA COSTA,PUBLIC,61754,SEQUOIA ELEM.,89,0,1,88,87
6004295,CONTRA COSTA,PUBLIC,61754,SHORE ACRES ELEM.,84,0,0,84,83
6004303,CONTRA COSTA,PUBLIC,61754,SILVERWOOD ELEM.,58,0,3,55,55
6004311,CONTRA COSTA,PUBLIC,61754,STRANDWOOD ELEM.,97,0,4,93,93
6004329,CONTRA COSTA,PUBLIC,61754,SUN TERRACE ELEM.,76,0,0,76,75
6004337,CONTRA COSTA,PUBLIC,61754,VALHALLA ELEM.,102,1,3,98,97
6004345,CONTRA COSTA,PUBLIC,61754,VALLE VERDE ELEM.,83,0,2,81,81
6004360,CONTRA COSTA,PUBLIC,61754,WALNUT ACRES ELEM.,90,0,5,85,85
6004378,CONTRA COSTA,PUBLIC,61754,WESTWOOD ELEM.,62,0,1,61,58
6004394,CONTRA COSTA,PUBLIC,61754,WOODSIDE ELEM.,84,1,3,77,76
6004402,CONTRA COSTA,PUBLIC,61754,WREN AVE. ELEM.,60,0,0,60,58
6004410,CONTRA COSTA,PUBLIC,61754,YGNACIO VALLEY ELEM.,80,0,0,79,80
6096234,CONTRA COSTA,PUBLIC,61762,GEHRINGER ELEM.,116,0,0,116,113
110684,CONTRA COSTA,PUBLIC,61762,IRON HORSE ELEM.,103,0,1,102,99
6110803,CONTRA COSTA,PUBLIC,61762,LAUREL ELEM.,136,2,5,129,128
6004428,CONTRA COSTA,PUBLIC,61762,OAKLEY ELEM.,88,1,0,87,87
6110811,CONTRA COSTA,PUBLIC,61762,VINTAGE PARKWAY ELEM.,94,0,0,94,85
6004444,CONTRA COSTA,PUBLIC,61770,DEL REY ELEM.,60,0,1,59,59
6004451,CONTRA COSTA,PUBLIC,61770,GLORIETTA ELEM.,60,0,1,59,59
6004501,CONTRA COSTA,PUBLIC,61770,SLEEPY HOLLOW ELEM.,68,0,2,66,66
6066583,CONTRA COSTA,PUBLIC,61770,WAGNER RANCH ELEM.,51,0,2,48,45
6098578,CONTRA COSTA,PUBLIC,61788,FOOTHILL ELEM.,68,0,0,68,68
6004527,CONTRA COSTA,PUBLIC,61788,HEIGHTS ELEM.,91,0,0,91,91
6004535,CONTRA COSTA,PUBLIC,61788,HIGHLANDS ELEM.,91,0,1,90,89
6004543,CONTRA COSTA,PUBLIC,61788,LOS MEDANOS ELEM.,101,0,0,101,101
116863,CONTRA COSTA,PUBLIC,61788,MARINA VISTA ELEM,110,1,1,108,108
6004568,CONTRA COSTA,PUBLIC,61788,PARKSIDE ELEM.,101,0,0,98,93
6109383,CONTRA COSTA,PUBLIC,61788,STONEMAN ELEM.,79,0,0,79,79
6004576,CONTRA COSTA,PUBLIC,61788,WILLOW COVE ELEM.,92,0,0,92,92
6004600,CONTRA COSTA,PUBLIC,61796,BAYVIEW ELEM.,96,0,0,96,96
6114094,CONTRA COSTA,PUBLIC,61796,CHAVEZ ELEM.,106,0,0,106,104
6004659,CONTRA COSTA,PUBLIC,61796,COLLINS ELEM.,47,0,0,47,46
6004667,CONTRA COSTA,PUBLIC,61796,CORONADO ELEM.,68,0,0,68,61
6004691,CONTRA COSTA,PUBLIC,61796,DOVER ELEM.,120,1,0,119,119
6057210,CONTRA COSTA,PUBLIC,61796,DOWNER ELEM.,100,0,0,100,100
6004733,CONTRA COSTA,PUBLIC,61796,ELLERHORST ELEM.,60,0,4,56,56
6004758,CONTRA COSTA,PUBLIC,61796,FAIRMONT ELEM.,86,0,4,82,81
6004766,CONTRA COSTA,PUBLIC,61796,FORD ELEM.,52,0,0,50,52
6004774,CONTRA COSTA,PUBLIC,61796,GRANT ELEM.,78,0,0,78,78
6112015,CONTRA COSTA,PUBLIC,61796,HANNA RANCH ELEM.,72,0,1,71,70
6004782,CONTRA COSTA,PUBLIC,61796,HARDING ELEM.,58,0,4,54,52
6004741,CONTRA COSTA,PUBLIC,61796,HIGHLAND ELEM.,72,0,0,72,68
6004808,CONTRA COSTA,PUBLIC,61796,KENSINGTON ELEM.,95,0,3,92,92
6004915,CONTRA COSTA,PUBLIC,61796,KING ELEM.,90,0,0,90,90
6004824,CONTRA COSTA,PUBLIC,61796,LAKE ELEM.,69,0,0,69,62
6004832,CONTRA COSTA,PUBLIC,61796,LINCOLN ELEM.,70,0,0,70,65
6097141,CONTRA COSTA,PUBLIC,61796,LUPINE HILLS ELEM.,70,0,1,69,68
6004840,CONTRA COSTA,PUBLIC,61796,MADERA ELEM.,87,0,1,86,86
6004857,CONTRA COSTA,PUBLIC,61796,MIRA VISTA ELEM.,54,0,2,52,51
6004865,CONTRA COSTA,PUBLIC,61796,MONTALVIN MANOR ELEM.,56,0,0,56,52
6004873,CONTRA COSTA,PUBLIC,61796,MURPHY ELEM.,74,0,0,67,74
6004881,CONTRA COSTA,PUBLIC,61796,NYSTROM ELEM.,72,0,0,68,62
6099717,CONTRA COSTA,PUBLIC,61796,OHLONE ELEM.,55,0,0,55,55
6004899,CONTRA COSTA,PUBLIC,61796,OLINDA ELEM.,45,0,1,44,42
6004907,CONTRA COSTA,PUBLIC,61796,PERES ELEM.,80,0,0,80,78
110973,CONTRA COSTA,PUBLIC,61796,RICHMOND COLLEGE PREP,43,0,0,40,40
6004931,CONTRA COSTA,PUBLIC,61796,RIVERSIDE ELEM.,75,0,0,74,66
6004956,CONTRA COSTA,PUBLIC,61796,SHANNON ELEM.,38,0,0,38,37
6004964,CONTRA COSTA,PUBLIC,61796,SHELDON ELEM.,49,0,0,49,44
6004972,CONTRA COSTA,PUBLIC,61796,STEGE ELEM.,59,0,0,59,56
6004980,CONTRA COSTA,PUBLIC,61796,STEWART ELEM.,47,0,0,47,36
6004998,CONTRA COSTA,PUBLIC,61796,TARA HILLS ELEM.,72,0,0,72,70
6005003,CONTRA COSTA,PUBLIC,61796,VALLEY VIEW ELEM.,47,0,0,47,47
6005011,CONTRA COSTA,PUBLIC,61796,VERDE ELEM.,47,0,0,47,42
6005037,CONTRA COSTA,PUBLIC,61796,WASHINGTON ELEM.,69,0,1,66,58
6005045,CONTRA COSTA,PUBLIC,61796,WILSON ELEM.,88,0,1,87,83
6005060,CONTRA COSTA,PUBLIC,61804,ALAMO ELEM.,42,0,3,39,38
6066591,CONTRA COSTA,PUBLIC,61804,ARMSTRONG (NEIL A.) E,84,0,5,79,79
6005102,CONTRA COSTA,PUBLIC,61804,BALDWIN (JOHN) ELEM.,79,0,0,79,79
6100952,CONTRA COSTA,PUBLIC,61804,BOLLINGER CANYON ELEM,94,0,4,82,73
6005086,CONTRA COSTA,PUBLIC,61804,COUNTRY CLUB ELEM.,88,0,0,88,87
6117485,CONTRA COSTA,PUBLIC,61804,COYOTE CREEK SCHOOL,154,0,2,152,151
119032,CONTRA COSTA,PUBLIC,61804,CREEKSIDE ELEMENTARY,102,0,0,102,93
6108161,CONTRA COSTA,PUBLIC,61804,GOLDEN VIEW ELEM.,80,0,1,79,73
6005094,CONTRA COSTA,PUBLIC,61804,GREEN VALLEY ELEM.,95,0,4,89,88
6096036,CONTRA COSTA,PUBLIC,61804,GREENBROOK ELEM.,90,0,0,90,89
102566,CONTRA COSTA,PUBLIC,61804,HIDDEN HILLS ELEMENTA,158,0,4,154,149
6005128,CONTRA COSTA,PUBLIC,61804,MONTAIR ELEM.,90,0,0,90,78
6097158,CONTRA COSTA,PUBLIC,61804,MONTEVIDEO ELEM.,100,0,0,100,99
109173,CONTRA COSTA,PUBLIC,61804,QUAIL RUN ELEM.,147,0,3,143,137
6005136,CONTRA COSTA,PUBLIC,61804,RANCHO ROMERO ELEM.,88,0,0,88,88
6110449,CONTRA COSTA,PUBLIC,61804,SYCAMORE VALLEY ELEM.,108,0,4,104,103
6114326,CONTRA COSTA,PUBLIC,61804,TASSAJARA HILLS ELEM.,96,0,3,93,93
6089130,CONTRA COSTA,PUBLIC,61804,TWIN CREEKS ELEM.,83,0,1,82,81
6005151,CONTRA COSTA,PUBLIC,61804,VISTA GRANDE ELEM.,94,0,3,90,87
6071039,CONTRA COSTA,PUBLIC,61804,WALT DISNEY ELEM.,61,0,0,61,58
6005169,CONTRA COSTA,PUBLIC,61812,BUENA VISTA ELEM.,75,0,1,74,74
6005177,CONTRA COSTA,PUBLIC,61812,INDIAN VALLEY ELEM.,71,0,0,71,71
6005185,CONTRA COSTA,PUBLIC,61812,MURWOOD ELEM.,72,0,2,70,70
6005193,CONTRA COSTA,PUBLIC,61812,PARKMEAD ELEM.,82,2,7,73,73
6005243,CONTRA COSTA,PUBLIC,61812,WALNUT HEIGHTS ELEM.,71,0,3,68,68
7101801,CONTRA COSTA,PRIVATE,61648,CORNERSTONE CHRISTIAN,48,0,0,48,48
6933410,CONTRA COSTA,PRIVATE,61648,HERITAGE BAPTIST ACAD,13,0,0,13,13
6906622,CONTRA COSTA,PRIVATE,61648,HILLTOP CHRTN.,14,0,1,13,13
6967640,CONTRA COSTA,PRIVATE,61648,HOLY ROSARY SCH.,50,0,0,50,50
7032378,CONTRA COSTA,PRIVATE,61655,DAINTY CTR. / WILLOW,16,0,1,15,15
7072507,CONTRA COSTA,PRIVATE,61655,GATEWAY CHRTN.,19,0,0,19,19
6133318,CONTRA COSTA,PRIVATE,61655,TRINITY CHRISTIAN SCH,16,0,0,15,10
6970669,CONTRA COSTA,PRIVATE,61697,SAINT PATRICK'S,35,0,0,35,35
6977953,CONTRA COSTA,PRIVATE,61713,CHILD DAY SCH.,13,0,2,11,11
6133110,CONTRA COSTA,PRIVATE,61713,CONTRA COSTA JEWISH D,16,0,0,12,10
6998199,CONTRA COSTA,PRIVATE,61713,MEHER SCH.,67,0,7,60,59
6972491,CONTRA COSTA,PRIVATE,61713,SAINT PERPETUA,27,0,1,26,26
207501,CONTRA COSTA,PRIVATE,61721,MONTESSORI OF BRENTWO,22,0,0,22,22
6969919,CONTRA COSTA,PRIVATE,61739,SAINT CATHERINE OF SI,20,0,0,20,20
6972343,CONTRA COSTA,PRIVATE,61747,SAKLAN VALLEY SCH.,10,0,0,10,10
7085053,CONTRA COSTA,PRIVATE,61754,CALVARY CHRTN.,10,0,0,10,10
6989867,CONTRA COSTA,PRIVATE,61754,CALVARY TEMPLE CHRTN.,25,0,0,25,25
6967624,CONTRA COSTA,PRIVATE,61754,CHRIST THE KING,36,0,3,33,33
6906648,CONTRA COSTA,PRIVATE,61754,CONTRA COSTA CHRTN SC,21,0,0,21,21
6955546,CONTRA COSTA,PRIVATE,61754,DIABLO VALLEY MONTESS,10,1,5,4,4
6933436,CONTRA COSTA,PRIVATE,61754,KINGS VALLEY CHRTN.,31,0,1,30,30
7099229,CONTRA COSTA,PRIVATE,61754,NORTHCREEK ACADEMY,49,0,5,44,44
6201909,CONTRA COSTA,PRIVATE,61754,PIONEER MONTESSORI SC,10,1,1,8,8
6973911,CONTRA COSTA,PRIVATE,61754,PLEASANT HILL ADVENTI,12,0,1,11,11
6967673,CONTRA COSTA,PRIVATE,61754,QUEEN OF ALL SAINTS,15,0,0,15,15
6967681,CONTRA COSTA,PRIVATE,61754,SAINT AGNES,36,0,2,34,34
6967616,CONTRA COSTA,PRIVATE,61754,SEVEN HILLS ELEM.,38,0,2,36,36
6967657,CONTRA COSTA,PRIVATE,61754,ST. FRANCIS OF ASSISI,36,0,1,35,35
6977961,CONTRA COSTA,PRIVATE,61754,TABERNACLE CHRISTIAN,62,0,1,61,61
7092109,CONTRA COSTA,PRIVATE,61754,WOOD ROSE ACADEMY,13,0,0,13,13
6987242,CONTRA COSTA,PRIVATE,61754,YGNACIO VALLEY CHRTN.,19,0,3,16,16
6994818,CONTRA COSTA,PRIVATE,61788,CHRTN. CTR.,14,0,0,14,14
7081862,CONTRA COSTA,PRIVATE,61788,RAILROAD JUNCTION,12,0,0,12,12
6965933,CONTRA COSTA,PRIVATE,61788,SAINT PETER MARTYR EL,20,0,0,19,18
6972319,CONTRA COSTA,PRIVATE,61796,CRESTMONT,16,0,5,11,11
6918619,CONTRA COSTA,PRIVATE,61796,EAST BAY WALDORF,27,0,19,8,8
6972335,CONTRA COSTA,PRIVATE,61796,EL SOBRANTE CHRTN. EL,22,0,0,22,22
7078967,CONTRA COSTA,PRIVATE,61796,KINDER-CARE #1367,10,0,0,10,7
7020043,CONTRA COSTA,PRIVATE,61796,LA PETITE ACAD.,16,0,0,16,15
6958987,CONTRA COSTA,PRIVATE,61796,PROSPECT SIERRA SCH.,37,0,4,33,32
6969927,CONTRA COSTA,PRIVATE,61796,SAINT CORNELIUS,25,0,0,25,25
6972442,CONTRA COSTA,PRIVATE,61796,SAINT DAVID'S ELEM.,19,0,0,19,19
6972467,CONTRA COSTA,PRIVATE,61796,SAINT JEROME,22,0,0,22,22
6967699,CONTRA COSTA,PRIVATE,61796,SAINT JOHN THE BAPTIS,34,0,0,34,33
6972475,CONTRA COSTA,PRIVATE,61796,SAINT JOSEPH,31,0,0,31,31
6972483,CONTRA COSTA,PRIVATE,61796,SAINT PAUL ELEM.,14,0,0,14,14
6906713,CONTRA COSTA,PRIVATE,61796,TEHIYAH DAY,35,0,4,31,30
6910582,CONTRA COSTA,PRIVATE,61796,VISTA CHRTN.,10,0,0,10,10
6903991,CONTRA COSTA,PRIVATE,61796,WINDRUSH,23,0,4,19,19
6131270,CONTRA COSTA,PRIVATE,61804,MONTESSORI SCHOOL OF,25,0,0,25,25
6972459,CONTRA COSTA,PRIVATE,61804,SAINT ISIDORE ELEM.,69,0,0,69,65
6906689,CONTRA COSTA,PRIVATE,61804,SAN RAMON VALLEY CHRT,29,1,1,26,26
6967632,CONTRA COSTA,PRIVATE,61812,DORRIS-EATON SCH.,29,0,1,28,28
7092414,CONTRA COSTA,PRIVATE,61812,JEWISH COMMUNITY CTR.,13,0,0,12,12
6967665,CONTRA COSTA,PRIVATE,61812,PALMER SCH.,24,0,0,24,23
6967707,CONTRA COSTA,PRIVATE,61812,SAINT MARY'S,26,0,0,26,26
6972517,CONTRA COSTA,PRIVATE,61812,WALNUT CREEK CHRTN. A,30,0,1,29,29
6005391,DEL NORTE,PUBLIC,61820,HAMILTON (JOE) ELEM.,53,0,2,51,50
6005417,DEL NORTE,PUBLIC,61820,KEATING (MARGARET) EL,14,0,1,13,13
6005375,DEL NORTE,PUBLIC,61820,MAXWELL (BESS) ELEM.,49,1,0,48,47
6113013,DEL NORTE,PUBLIC,61820,PEACOCK (MARY) ELEM.,53,1,3,49,49
6005433,DEL NORTE,PUBLIC,61820,PINE GROVE ELEM.,38,1,0,37,36
6005441,DEL NORTE,PUBLIC,61820,REDWOOD ELEM.,46,1,8,37,36
6005458,DEL NORTE,PUBLIC,61820,SMITH RIVER ELEM.,28,0,1,27,27
6903736,DEL NORTE,PRIVATE,61820,FOURSQUARE CHRTN. SCH,18,1,1,14,12
930123,EL DORADO,PUBLIC,10090,CHARTER COMMUNITY & E,15,0,1,14,14
6069470,EL DORADO,PUBLIC,10090,SPECIAL EDUCATION,18,0,3,14,14
6107361,EL DORADO,PUBLIC,61838,BLUE OAK,72,0,7,65,63
6005474,EL DORADO,PUBLIC,61838,BROOKS (WILLIAM) ELEM,68,0,4,64,58
6005466,EL DORADO,PUBLIC,61838,BUCKEYE ELEM.,88,0,5,76,83
111724,EL DORADO,PUBLIC,61838,CALIFORNIA MONTESSORI,41,1,4,36,36
107227,EL DORADO,PUBLIC,61838,CHARTER MONTESSORI,36,0,1,34,34
100024,EL DORADO,PUBLIC,61838,OAK MEADOW ELEMENTARY,116,0,7,109,108
6110456,EL DORADO,PUBLIC,61838,SILVA VALLEY,90,0,0,88,88
6005482,EL DORADO,PUBLIC,61846,CAMINO ELEM.,46,0,2,44,42
6005508,EL DORADO,PUBLIC,61879,GOLD OAK ELEM.,56,0,0,56,48
6110167,EL DORADO,PUBLIC,61887,SUTTER'S MILL ELEM.,66,0,10,56,56
6005540,EL DORADO,PUBLIC,61903,BIJOU COMMUNITY SCHOO,115,2,0,113,113
110155,EL DORADO,PUBLIC,61903,LAKE TAHOE ENVIROMENT,65,6,0,59,59
6095301,EL DORADO,PUBLIC,61903,SIERRA HOUSE ELEM.,81,4,0,77,77
6005573,EL DORADO,PUBLIC,61903,TAHOE VALLEY ELEM.,78,5,0,73,73
