SCHOOL CODE,COUNTY,PUB/ PRIV,DISTRICT CODE,SCHOOL,ENROLLMENT,PME,PBE§,MMR1 ,2 MMR‡ 
6051734,SONOMA,PUBLIC,70706,GEYSERVILLE ELEMENTAR,32,0,3,29,28
6051742,SONOMA,PUBLIC,70714,GRAVENSTEIN  ELEMENTA,66,0,3,59,59
6051767,SONOMA,PUBLIC,70722,GUERNEVILLE ELEM.,18,0,1,17,17
6051775,SONOMA,PUBLIC,70730,HARMONY ELEM.,18,1,6,11,9
6120588,SONOMA,PUBLIC,70730,PATHWAYS CHARTER,15,0,2,11,6
6051825,SONOMA,PUBLIC,70789,KENWOOD ELEM.,34,0,4,30,28
107284,SONOMA,PUBLIC,70797,CALIFORNIA VIRTUAL AC,48,0,22,26,26
6051833,SONOMA,PUBLIC,70797,LIBERTY ELEM.,29,0,1,28,27
6051841,SONOMA,PUBLIC,70805,MARK WEST ELEM.,69,0,3,63,60
6111066,SONOMA,PUBLIC,70805,RIEBLI (JOHN B.) ELEM,88,0,0,88,88
6051858,SONOMA,PUBLIC,70805,SAN MIGUEL ELEM.,69,0,2,64,64
6051874,SONOMA,PUBLIC,70821,MONTGOMERY ELEM.,10,0,1,9,9
6051882,SONOMA,PUBLIC,70839,OAK GROVE ELEM.,78,0,7,71,68
6051916,SONOMA,PUBLIC,70847,LA TERCERA ELEM.,66,0,0,66,66
6072136,SONOMA,PUBLIC,70847,MIWOK VALLEY ELEM.,76,0,2,74,73
6051924,SONOMA,PUBLIC,70847,OLD ADOBE ELEM.,60,0,3,57,57
6114755,SONOMA,PUBLIC,70847,SONOMA MOUNTAIN ELEM.,60,0,4,56,56
6051932,SONOMA,PUBLIC,70854,CHERRY VALLEY CHARTER,51,0,14,37,37
6051940,SONOMA,PUBLIC,70854,GRANT ELEM.,57,0,3,53,49
6119036,SONOMA,PUBLIC,70854,LIVE OAK CHARTER,47,0,8,18,18
6051957,SONOMA,PUBLIC,70854,MCDOWELL ELEM.,82,0,0,82,79
6051973,SONOMA,PUBLIC,70854,MCNEAR ELEM.,67,0,3,64,63
6051981,SONOMA,PUBLIC,70854,PENNGROVE ELEM.,68,0,2,66,65
6051999,SONOMA,PUBLIC,70854,VALLEY VISTA ELEM.,54,1,5,48,48
101253,SONOMA,PUBLIC,70870,JACK LONDON ELEMENTAR,48,0,0,48,48
6066344,SONOMA,PUBLIC,70870,OLIVET ELEM.,54,0,0,54,54
6109144,SONOMA,PUBLIC,70870,SCHAEFER (MORRICE) EL,58,0,0,58,58
6117907,SONOMA,PUBLIC,70896,AUSTIN CREEK ELEM,60,0,2,58,58
6085229,SONOMA,PUBLIC,70896,BINKLEY ELEM.,44,0,1,43,43
6052021,SONOMA,PUBLIC,70896,MADRONE ELEM.,59,0,3,56,56
120980,SONOMA,PUBLIC,70896,REDWOOD CONSORTIUM FO,35,0,1,32,18
6052054,SONOMA,PUBLIC,70896,SEQUOIA ELEM.,60,0,1,59,59
6052062,SONOMA,PUBLIC,70896,SPRING CREEK ELEM.,72,0,0,72,72
6052070,SONOMA,PUBLIC,70896,VILLAGE ELEM.,62,0,11,51,51
6052047,SONOMA,PUBLIC,70896,WHITED (DOUGLAS L.) E,58,0,0,58,57
6052088,SONOMA,PUBLIC,70904,ROSELAND ELEM.,114,0,0,113,111
6052096,SONOMA,PUBLIC,70904,SHEPPARD ACCEL. ELEM.,137,0,0,137,132
6108500,SONOMA,PUBLIC,70912,BIELLA (ALBERT F.) EL,75,0,0,75,75
6052104,SONOMA,PUBLIC,70912,BROOK HILL ELEM.,68,0,1,67,65
6052112,SONOMA,PUBLIC,70912,BURBANK ELEM.,62,1,0,61,60
6052120,SONOMA,PUBLIC,70912,DOYLE PARK ELEM.,38,0,1,37,34
6095459,SONOMA,PUBLIC,70912,HIDDEN VALLEY ELEM.,60,1,0,59,59
9449001,SONOMA,PUBLIC,70912,HIDDEN VALLEY SATELLI,31,0,0,31,31
6066385,SONOMA,PUBLIC,70912,LEHMAN (HELEN M.) ELE,83,0,1,82,78
6052153,SONOMA,PUBLIC,70912,LINCOLN ELEM.,59,0,0,59,58
6052161,SONOMA,PUBLIC,70912,MONROE ELEM.,80,2,0,78,78
6052179,SONOMA,PUBLIC,70912,PROCTOR TERRACE ELEM.,62,0,1,61,60
113530,SONOMA,PUBLIC,70912,SANTA ROSA CHARTER SC,62,0,7,55,55
6113278,SONOMA,PUBLIC,70912,SANTA ROSA CHARTER SC,20,0,1,19,16
6052195,SONOMA,PUBLIC,70912,STEELE LANE ELEM.,75,0,5,70,68
6052229,SONOMA,PUBLIC,70938,PARK SIDE ELEM.,45,0,3,42,41
6052237,SONOMA,PUBLIC,70938,PINECREST ELEM.,22,0,8,14,14
6113039,SONOMA,PUBLIC,70938,SEBASTOPOL INDEPENDEN,43,0,37,5,5
6052252,SONOMA,PUBLIC,70953,DUNBAR ELEM.,43,1,0,42,41
6052260,SONOMA,PUBLIC,70953,EL VERANO ELEM.,63,2,2,59,59
6052278,SONOMA,PUBLIC,70953,FLOWERY ELEM.,57,0,0,57,55
6052286,SONOMA,PUBLIC,70953,PRESTWOOD ELEM.,80,0,0,79,79
6052294,SONOMA,PUBLIC,70953,SASSARINI ELEM.,67,0,0,67,61
6111678,SONOMA,PUBLIC,70953,SONOMA CHARTER (ELEM),25,0,2,21,19
105866,SONOMA,PUBLIC,70953,WOODLAND STAR CHARTER,44,0,13,31,30
6093140,SONOMA,PUBLIC,70961,APPLE BLOSSOM,72,0,11,61,60
4930319,SONOMA,PUBLIC,70961,ORCHARD VIEW CHARTER,14,0,10,3,3
4930350,SONOMA,PUBLIC,70961,SUNRIDGE CHARTER,35,0,28,7,7
6052310,SONOMA,PUBLIC,70979,TWO ROCK ELEM.,28,0,0,27,24
6114409,SONOMA,PUBLIC,70995,CORONA CREEK ELEM.,61,0,0,59,55
6110324,SONOMA,PUBLIC,70995,MEADOW ELEM.,80,0,7,73,67
6052336,SONOMA,PUBLIC,71001,WEST SIDE ELEM.,26,0,3,23,22
6052344,SONOMA,PUBLIC,71019,WILSON ELEM.,30,0,2,27,24
6111868,SONOMA,PUBLIC,71035,STEVENS (ROBERT L.) E,78,0,1,77,77
6096721,SONOMA,PUBLIC,71035,WILSON (J. X.) ELEM.,81,0,2,78,78
6052377,SONOMA,PUBLIC,71035,WRIGHT CHARTER,37,0,2,35,33
6097059,SONOMA,PUBLIC,73882,EVERGREEN ELEM.,93,0,0,93,93
6099246,SONOMA,PUBLIC,73882,HAHN (MARGUERITE) ELE,74,0,0,74,74
6109169,SONOMA,PUBLIC,73882,MONTE VISTA ELEM.,96,0,3,93,93
6060669,SONOMA,PUBLIC,73882,PAGE (THOMAS) ELEM.,68,0,2,66,64
6051676,SONOMA,PUBLIC,73882,REED (JOHN) ELEM.,75,0,4,71,70
6051692,SONOMA,PUBLIC,73882,ROHNERT (WALDO) ELEM.,45,0,0,45,44
6052369,SONOMA,PUBLIC,75358,CALI CALMECAC IMMERSI,138,0,1,137,137
114934,SONOMA,PUBLIC,75358,VILLAGE CHARTER,15,0,6,8,5
6110993,SONOMA,PUBLIC,75358,WASHBURN (MATTIE) ELE,259,0,16,242,243
6051791,SONOMA,PUBLIC,75390,HEALDSBURG ELEM.,158,0,1,157,146
6967384,SONOMA,PRIVATE,70805,SAINT ROSE,26,0,0,26,26
6928402,SONOMA,PRIVATE,70805,SONOMA COUNTRY DAY,24,0,0,21,21
6994164,SONOMA,PRIVATE,70839,SUMMERFIELD WALDORF S,24,0,16,8,8
6902654,SONOMA,PRIVATE,70854,HARVEST CHRISTIAN SCH,20,0,2,18,18
6983720,SONOMA,PRIVATE,70854,ST. VINCENT ELEMENTAR,26,0,0,26,26
6983712,SONOMA,PRIVATE,70896,SAINT EUGENE'S ELEM.,36,0,1,35,35
6204812,SONOMA,PRIVATE,70912,BETHLEHEM CHILDREN'S,11,0,1,10,10
7035934,SONOMA,PRIVATE,70912,COLLEGE OAK MONTESSOR,14,0,2,12,12
6967368,SONOMA,PRIVATE,70953,ST. FRANCIS SOLANO,17,0,0,17,15
7094725,SONOMA,PRIVATE,70953,THE PRESENTATION SCH.,17,0,0,17,17
6994123,SONOMA,PRIVATE,71035,SANTA ROSA CHRTN.,11,0,0,10,10
6917116,SONOMA,PRIVATE,75358,WINDSOR CHRTN. ACAD.,15,0,1,14,13
6967376,SONOMA,PRIVATE,75390,SAINT JOHN'S CATH. SC,26,0,1,25,25
6137814,SONOMA,PRIVATE,75390,THE HEALDSBURG SCHOOL,19,0,0,19,19
117457,STANISLAUS,PUBLIC,10504,GREAT VALLEY ACADEMY,126,0,7,119,110
6069546,STANISLAUS,PUBLIC,10504,SPECIAL EDUCATION,17,0,0,17,4
6052427,STANISLAUS,PUBLIC,71043,CARROLL FOWLER ELEM.,92,0,2,90,90
6052435,STANISLAUS,PUBLIC,71043,CASWELL ELEM.,92,0,3,89,89
6052443,STANISLAUS,PUBLIC,71043,DON PEDRO ELEM.,72,0,0,72,72
109074,STANISLAUS,PUBLIC,71043,JOEL HIDAHL ELEMENTAR,69,0,1,68,68
110734,STANISLAUS,PUBLIC,71043,LA ROSA ELEMENTARY,76,0,1,75,75
109082,STANISLAUS,PUBLIC,71043,M. ROBERT ADKISON ELE,98,0,1,97,97
6112338,STANISLAUS,PUBLIC,71043,SAMUEL VAUGHN ELEM.,88,0,1,87,87
109090,STANISLAUS,PUBLIC,71043,SINCLEAR ELEMENTARY,92,0,1,91,91
112292,STANISLAUS,PUBLIC,71043,SUMMIT CHARTER ACADEM,66,0,1,65,63
6108435,STANISLAUS,PUBLIC,71043,VIRGINIA PARKS ELEM.,70,0,4,66,66
6052450,STANISLAUS,PUBLIC,71043,WALTER WHITE ELEM.,116,0,9,107,107
6052468,STANISLAUS,PUBLIC,71043,WESTPORT ELEM.,64,0,3,61,61
107128,STANISLAUS,PUBLIC,71043,WHITMORE CHARTER SCHO,44,0,4,40,40
6052484,STANISLAUS,PUBLIC,71050,CHATOM ELEMENTARY,98,0,0,98,98
6052500,STANISLAUS,PUBLIC,71068,DENAIR ELEM.,90,0,6,84,83
6093504,STANISLAUS,PUBLIC,71076,CAPISTRANO ELEM.,75,0,0,75,75
6052518,STANISLAUS,PUBLIC,71076,EMPIRE ELEM.,72,0,0,71,66
6107932,STANISLAUS,PUBLIC,71076,HUGHES ELEM.,54,0,1,53,53
6098180,STANISLAUS,PUBLIC,71076,SIPHERD (CHRISTINE) E,50,0,1,49,49
6111892,STANISLAUS,PUBLIC,71076,STROUD (ALICE N.) ELE,73,0,1,72,72
6052542,STANISLAUS,PUBLIC,71092,HART-RANSOM ELEM.,79,0,3,76,74
6112965,STANISLAUS,PUBLIC,71092,HART-RANSOM HOME BASE,31,0,12,19,19
6112627,STANISLAUS,PUBLIC,71100,HICKMAN CHARTER (ALTE,66,0,26,40,40
6052559,STANISLAUS,PUBLIC,71100,HICKMAN ELEM. CHARTER,45,0,1,44,44
6052591,STANISLAUS,PUBLIC,71134,KEYES ELEM.,93,0,0,93,85
6113286,STANISLAUS,PUBLIC,71134,KEYS TO LEARNING CHAR,30,0,2,18,17
6052609,STANISLAUS,PUBLIC,71142,KNIGHTS FERRY ELEM.,11,0,1,10,10
6052625,STANISLAUS,PUBLIC,71167,BEARD ELEM.,46,0,0,46,46
6052633,STANISLAUS,PUBLIC,71167,BRET HARTE ELEM.,150,0,0,150,147
6052641,STANISLAUS,PUBLIC,71167,BURBANK ELEM.,99,0,0,99,99
6052658,STANISLAUS,PUBLIC,71167,EL VISTA ELEM.,56,0,0,56,56
6052666,STANISLAUS,PUBLIC,71167,ENSLEN ELEM.,50,0,4,46,46
6052674,STANISLAUS,PUBLIC,71167,EVERETT ELEM.,50,1,0,49,49
6052682,STANISLAUS,PUBLIC,71167,FAIRVIEW ELEM.,139,0,1,138,138
6052690,STANISLAUS,PUBLIC,71167,FRANKLIN ELEMENTARY,120,0,1,119,119
6052708,STANISLAUS,PUBLIC,71167,FREMONT ELEM. & FREMO,68,0,3,65,62
6052716,STANISLAUS,PUBLIC,71167,GARRISON ELEM.,54,0,3,51,50
6105670,STANISLAUS,PUBLIC,71167,HARRIET KIRSCHEN,99,0,0,98,99
6097752,STANISLAUS,PUBLIC,71167,LAKEWOOD ELEM.,60,0,2,58,58
6052773,STANISLAUS,PUBLIC,71167,MARSHALL (JAMES) ELEM,115,0,0,115,112
6107023,STANISLAUS,PUBLIC,71167,MARTONE ELEM.,99,0,1,98,98
6052724,STANISLAUS,PUBLIC,71167,MUIR (JOHN) ELEM.,81,0,2,79,78
6052799,STANISLAUS,PUBLIC,71167,ROBERTSON ROAD ELEM.,75,0,1,74,71
6052815,STANISLAUS,PUBLIC,71167,ROSE AVE. ELEM.,89,0,0,89,89
6052823,STANISLAUS,PUBLIC,71167,SHACKELFORD ELEM.,75,0,0,75,75
6093512,STANISLAUS,PUBLIC,71167,SONOMA ELEM.,47,0,0,47,47
6052849,STANISLAUS,PUBLIC,71167,TUOLUMNE ELEM.,93,0,0,93,91
6052872,STANISLAUS,PUBLIC,71167,WILSON ELEM.,50,0,4,46,46
6052781,STANISLAUS,PUBLIC,71167,WRIGHT (ORVILLE) ELEM,59,0,0,59,59
112383,STANISLAUS,PUBLIC,71209,PARADISE CHARTER,17,0,0,17,14
110080,STANISLAUS,PUBLIC,71217,APRICOT VALLEY,103,0,3,100,100
6052922,STANISLAUS,PUBLIC,71217,GRAYSON CHARTER,59,0,1,58,58
6052948,STANISLAUS,PUBLIC,71217,LAS PALMAS ELEM.,104,0,1,103,103
6052955,STANISLAUS,PUBLIC,71217,NORTHMEAD ELEM.,101,0,0,101,100
118927,STANISLAUS,PUBLIC,71217,WALNUT GROVE ELEMENTA,73,0,0,73,73
6053011,STANISLAUS,PUBLIC,71233,ROBERTS FERRY UNION E,12,0,0,12,11
6113823,STANISLAUS,PUBLIC,71266,DENA BOER,90,0,1,89,86
6053037,STANISLAUS,PUBLIC,71266,SALIDA ELEMENTARY,60,0,1,59,59
6106934,STANISLAUS,PUBLIC,71266,SISK ELEM.,104,0,0,104,104
6108302,STANISLAUS,PUBLIC,71282,BAPTIST (AGNES E.) EL,53,0,0,53,53
6053060,STANISLAUS,PUBLIC,71282,CHRYSLER (JOSEPHINE),106,0,1,105,104
6098297,STANISLAUS,PUBLIC,71282,EISENHUT (GEORGE) ELE,78,0,3,75,75
105700,STANISLAUS,PUBLIC,71282,MARY LOU DIETERICH EL,79,0,8,71,71
6053078,STANISLAUS,PUBLIC,71282,STANISLAUS ELEM.,53,0,3,50,50
118125,STANISLAUS,PUBLIC,71290,ASPIRE UNIVERSITY CHA,40,0,0,40,40
6071583,STANISLAUS,PUBLIC,71290,BROWN (COLEMAN F.) EL,73,0,2,71,69
6095517,STANISLAUS,PUBLIC,71290,COFFEE (STOCKARD) ELE,92,0,2,90,87
113795,STANISLAUS,PUBLIC,71290,CROSSROADS ELEM.,152,0,5,147,147
6120430,STANISLAUS,PUBLIC,71290,FREEDOM ELEM,106,0,4,102,102
113803,STANISLAUS,PUBLIC,71290,MARY ANN SANDERS ELEM,108,0,8,100,100
6111009,STANISLAUS,PUBLIC,71290,ORCHARD ELEM.,60,0,0,60,60
6053086,STANISLAUS,PUBLIC,71290,SHERWOOD ELEM.,63,0,2,61,58
6053102,STANISLAUS,PUBLIC,71290,STANDIFORD ELEM.,92,0,2,90,87
6053110,STANISLAUS,PUBLIC,71290,SYLVAN ELEM.,47,0,1,46,46
6053128,STANISLAUS,PUBLIC,71290,WOODROW ELEM.,64,1,0,63,63
6053201,STANISLAUS,PUBLIC,71324,HAROLD POPE SCHOOL,30,0,1,29,29
6025712,STANISLAUS,PUBLIC,73601,BONITA ELEM.,30,0,0,30,28
101188,STANISLAUS,PUBLIC,73601,HUNT ELEMENTARY,77,0,3,74,73
6025753,STANISLAUS,PUBLIC,73601,VON RENNER ELEM.,113,0,6,107,107
6052575,STANISLAUS,PUBLIC,75549,HUGHSON ELEM.,138,0,1,137,130
6052971,STANISLAUS,PUBLIC,75556,CALIFORNIA AVE. ELEM.,82,0,0,82,81
6053003,STANISLAUS,PUBLIC,75556,RIO ALTURA ELEM.,29,0,0,29,28
113852,STANISLAUS,PUBLIC,75556,RIVERBANK LANGUAGE AC,55,0,0,52,44
118810,STANISLAUS,PUBLIC,75556,RUSD ELEMENTARY SCHOO,60,0,0,60,60
6052880,STANISLAUS,PUBLIC,75564,CLOVERLAND ELEM.,83,0,4,79,78
6052898,STANISLAUS,PUBLIC,75564,FAIR OAKS ELEM.,120,0,3,117,117
6100390,STANISLAUS,PUBLIC,75564,MAGNOLIA AVE. ELEM.,67,0,3,64,64
107979,STANISLAUS,PUBLIC,75564,SIERRA VIEW ELEMENTAR,86,1,0,85,85
5030317,STANISLAUS,PUBLIC,75572,CONNECTING WATERS CHA,131,0,67,64,64
6085021,STANISLAUS,PUBLIC,75572,MOON (RICHARD M.) ELE,136,0,1,135,135
118513,STANISLAUS,PUBLIC,75572,RICHARD M. MOON PRIMA,136,0,1,135,135
6102743,STANISLAUS,PUBLIC,75739,BROWN (WALTER),104,0,0,104,104
6053151,STANISLAUS,PUBLIC,75739,CROWELL ELEM.,142,0,2,140,138
6053169,STANISLAUS,PUBLIC,75739,CUNNINGHAM ELEM.,97,0,0,97,96
6115208,STANISLAUS,PUBLIC,75739,DENNIS G. EARL ELEMEN,117,0,1,116,114
6053177,STANISLAUS,PUBLIC,75739,JULIEN ELEM.,110,0,3,107,105
108175,STANISLAUS,PUBLIC,75739,MEDEIROS (SANDRA TOVA,107,0,1,106,106
6053185,STANISLAUS,PUBLIC,75739,OSBORN ELEM.,125,0,2,123,123
6053193,STANISLAUS,PUBLIC,75739,WAKEFIELD,108,0,2,106,101
114561,STANISLAUS,PUBLIC,75739,WALNUT ELEM. EDUCATIO,126,0,7,119,118
6941280,STANISLAUS,PRIVATE,71043,CENTRAL VALLEY CHRIST,12,0,0,12,11
6958581,STANISLAUS,PRIVATE,71167,GRACE LUTHERAN,13,0,0,13,11
50501,STANISLAUS,PRIVATE,71167,MONTESSORI OF MODESTO,16,1,2,13,13
6912166,STANISLAUS,PRIVATE,71167,ORANGEBURG CHRTN.,10,1,0,9,8
6983837,STANISLAUS,PRIVATE,71167,OUR LADY OF FATIMA,27,0,0,27,27
6202980,STANISLAUS,PRIVATE,71167,ST. STANISLAUS PARISH,14,0,0,14,7
6928436,STANISLAUS,PRIVATE,71217,SACRED HEART-PATTERSO,24,0,1,23,23
6902530,STANISLAUS,PRIVATE,71290,BIG VALLEY CHRTN. ELE,41,0,2,39,39
6941298,STANISLAUS,PRIVATE,71290,MODESTO CHRISTIAN ELE,22,0,0,22,22
6983852,STANISLAUS,PRIVATE,75739,SACRED HEART,28,0,0,28,28
6983878,STANISLAUS,PRIVATE,75739,TURLOCK CHRTN. ELEM.,29,0,0,29,29
951002,SUTTER,PUBLIC,10512,RIVERBEND SPECIAL EDU,19,0,2,17,17
6053235,SUTTER,PUBLIC,71357,BRITTAN ELEM.,66,0,3,63,61
6053243,SUTTER,PUBLIC,71365,BROWNS ELEM.,22,0,2,20,19
6053250,SUTTER,PUBLIC,71381,FRANKLIN ELEM.,62,0,1,58,58
6053284,SUTTER,PUBLIC,71399,LUTHER ELEM.,133,0,1,132,132
6053292,SUTTER,PUBLIC,71407,MARCUM-ILLINOIS UNION,20,0,2,18,16
109793,SUTTER,PUBLIC,71407,SOUTH SUTTER CHARTER,144,0,85,59,59
6053300,SUTTER,PUBLIC,71415,MERIDIAN ELEM.,10,0,1,9,9
111161,SUTTER,PUBLIC,71423,CALIFORNIA VIRTUAL AC,25,0,10,15,15
6053318,SUTTER,PUBLIC,71423,NUESTRO ELEM.,19,0,0,19,19
6053326,SUTTER,PUBLIC,71431,PLEASANT GROVE ELEM.,18,0,0,18,18
6053433,SUTTER,PUBLIC,71456,ROBBINS ELEM.,15,0,0,13,13
100537,SUTTER,PUBLIC,71464,ANDROS KARPEROS SCHOO,114,0,2,112,112
6053342,SUTTER,PUBLIC,71464,APRIL LANE ELEM.,71,0,0,71,71
6053359,SUTTER,PUBLIC,71464,BARRY ELEM.,51,0,1,50,50
6053367,SUTTER,PUBLIC,71464,BRIDGE STREET ELEM.,94,0,0,94,93
6067268,SUTTER,PUBLIC,71464,BUTTE VISTA ELEM.,111,0,2,109,104
6053375,SUTTER,PUBLIC,71464,CENTRAL GAITHER ELEM.,22,0,0,22,22
6053391,SUTTER,PUBLIC,71464,KING AVE. ELEM.,63,0,0,63,63
6053409,SUTTER,PUBLIC,71464,LINCOLN ELEM.,90,1,0,89,88
6053417,SUTTER,PUBLIC,71464,LINCREST ELEM.,144,0,0,144,139
6053425,SUTTER,PUBLIC,71464,PARK AVE.,117,0,0,117,117
113134,SUTTER,PUBLIC,71464,RIVERBEND ELEM,104,0,7,97,96
6053441,SUTTER,PUBLIC,71464,TIERRA BUENA ELEM.,84,1,1,82,80
107318,SUTTER,PUBLIC,71464,TWIN RIVERS CHARTER,42,0,0,42,40
5130125,SUTTER,PUBLIC,71464,YUBA CITY CHARTER,16,0,0,16,15
6931307,SUTTER,PRIVATE,71464,FAITH CHRTN.,28,0,0,28,28
6983902,SUTTER,PRIVATE,71464,ST. ISIDORE'S,25,3,0,19,19
6053466,TEHAMA,PUBLIC,71472,ANTELOPE ELEM.,62,0,4,58,58
6053466,TEHAMA,PUBLIC,71472,ANTELOPE ELEM.,62,0,4,58,58
6053490,TEHAMA,PUBLIC,71498,OLIVE VIEW ELEMENTARY,108,0,2,106,105
6112486,TEHAMA,PUBLIC,71498,RANCHO TEHEMA ELEM.,14,0,0,14,13
6053482,TEHAMA,PUBLIC,71498,WEST STREET ELEM.,59,0,1,58,56
102301,TEHAMA,PUBLIC,71498,WOODSON ELEMENTARY SC,80,1,1,78,78
6053516,TEHAMA,PUBLIC,71522,EVERGREEN UNION SCHOO,87,0,5,82,80
6053524,TEHAMA,PUBLIC,71530,FLOURNOY ELEM.,10,0,1,9,9
6053532,TEHAMA,PUBLIC,71548,GERBER ELEM.,62,1,1,60,59
6053540,TEHAMA,PUBLIC,71555,KIRKWOOD ELEM.,10,0,0,10,8
6053557,TEHAMA,PUBLIC,71563,LASSEN VIEW ELEM.,42,0,4,38,37
6053565,TEHAMA,PUBLIC,71571,LOS MOLINOS ELEM.,37,0,1,36,35
6053623,TEHAMA,PUBLIC,71621,BIDWELL ELEM.,98,0,2,96,96
6053631,TEHAMA,PUBLIC,71621,JACKSON HEIGHTS ELEM.,104,0,4,100,99
6106686,TEHAMA,PUBLIC,71621,METTEER (WM. M.) ELEM,91,1,3,87,87
6053664,TEHAMA,PUBLIC,71647,REEDS CREEK ELEM.,11,0,3,8,8
6053672,TEHAMA,PUBLIC,71654,RICHFIELD ELEM.,14,0,0,14,14
6983928,TEHAMA,PRIVATE,71472,COMMUNITY CHRTN. ELEM,11,0,3,8,7
6983928,TEHAMA,PRIVATE,71472,COMMUNITY CHRTN. ELEM,11,0,3,8,7
6983944,TEHAMA,PRIVATE,71621,SACRED HEART PARISH S,15,0,0,15,6
6053680,TRINITY,PUBLIC,71662,BURNT RANCH ELEM.,11,0,7,4,4
6053722,TRINITY,PUBLIC,71696,DOUGLAS CITY ELEM.,16,0,0,16,15
6053789,TRINITY,PUBLIC,71746,LEWISTON ELEM.,10,0,3,7,7
6053805,TRINITY,PUBLIC,73833,VAN DUZEN ELEM.,12,0,2,10,10
6053730,TRINITY,PUBLIC,75028,HAYFORK ELEM.,24,0,4,20,20
6053821,TRINITY,PUBLIC,76513,WEAVERVILLE ELEM.,43,0,4,39,39
6119291,TULARE,PUBLIC,10546,ELEANOR ROOSEVELT COM,19,0,7,12,11
6069439,TULARE,PUBLIC,10546,TULARE CO. OFFICE OF,23,0,1,22,12
6053847,TULARE,PUBLIC,71803,ALPAUGH ELEM.,26,0,0,26,26
6053854,TULARE,PUBLIC,71811,ALTA VISTA ELEM.,85,0,0,85,81
6053862,TULARE,PUBLIC,71829,BUENA VISTA ELEM.,22,0,0,22,22
6053870,TULARE,PUBLIC,71837,BURTON ELEM.,119,0,0,119,118
6105506,TULARE,PUBLIC,71837,OAK GROVE,100,0,0,100,98
109009,TULARE,PUBLIC,71837,SUMMIT CHARTER ACADEM,115,1,2,112,112
6114078,TULARE,PUBLIC,71837,WILLIAM R. BUCKLEY,120,0,1,119,119
6053888,TULARE,PUBLIC,71845,CITRUS SOUTH TULE ELE,10,0,1,9,9
6053896,TULARE,PUBLIC,71852,COLUMBINE ELEM.,21,0,1,20,20
6053904,TULARE,PUBLIC,71860,CUTLER ELEM.,142,0,0,142,142
6112684,TULARE,PUBLIC,71860,GOLDEN VALLEY,120,0,0,120,120
6053938,TULARE,PUBLIC,71860,PALM,133,0,1,132,132
6054019,TULARE,PUBLIC,71894,DUCOR UNION ELEM.,27,1,0,26,25
6054027,TULARE,PUBLIC,71902,EARLIMART ELEM.,221,0,0,221,220
6054043,TULARE,PUBLIC,71910,LINCOLN ELEM.,201,0,0,201,198
6054092,TULARE,PUBLIC,71944,HOPE,20,0,0,20,18
6054126,TULARE,PUBLIC,71969,KINGS RIVER ELEM.,56,0,0,56,56
6054134,TULARE,PUBLIC,71985,LIBERTY ELEM.,55,0,1,54,54
6054142,TULARE,PUBLIC,71993,JEFFERSON ELEM.,96,0,0,95,94
6107262,TULARE,PUBLIC,71993,LINCOLN ELEM.,106,0,0,104,104
6054167,TULARE,PUBLIC,72009,MONSON-SULTANA,53,0,0,53,53
6054175,TULARE,PUBLIC,72017,OAK VALLEY ELEM.,71,0,2,69,67
6054183,TULARE,PUBLIC,72025,OUTSIDE CREEK SCH.,15,0,0,15,15
6054191,TULARE,PUBLIC,72033,PALO VERDE ELEM.,58,0,0,54,50
6054209,TULARE,PUBLIC,72041,PIXLEY ELEM.,111,0,0,111,111
6054217,TULARE,PUBLIC,72058,PLEASANT VIEW ELEM.,64,0,0,64,63
6114672,TULARE,PUBLIC,72082,RICHGROVE ELEM.,96,0,0,96,95
6054324,TULARE,PUBLIC,72090,ROCKFORD ELEM.,44,0,0,44,43
6054340,TULARE,PUBLIC,72116,SEQUOIA ELEM.,33,0,0,33,33
6054365,TULARE,PUBLIC,72132,SPRINGVILLE ELEM.,36,0,1,35,35
6054373,TULARE,PUBLIC,72140,STONE CORRAL ELEM.,17,0,0,17,16
114595,TULARE,PUBLIC,72157,STRATHMORE ELEMENTARY,110,0,0,110,110
6054399,TULARE,PUBLIC,72173,SUNDALE ELEM.,78,1,2,75,75
6054407,TULARE,PUBLIC,72181,SUNNYSIDE ELEM.,52,0,1,51,51
6054415,TULARE,PUBLIC,72199,TERRA BELLA ELEM.,104,0,0,104,103
6054423,TULARE,PUBLIC,72207,THREE RIVERS ELEM.,21,0,3,18,17
6054431,TULARE,PUBLIC,72215,TIPTON ELEM.,82,0,0,80,82
6054449,TULARE,PUBLIC,72223,TRAVER ELEM.,35,0,0,35,35
6105381,TULARE,PUBLIC,72231,CYPRESS ELEM.,110,1,1,108,107
6054480,TULARE,PUBLIC,72231,GARDEN ELEM.,102,0,4,98,98
6114656,TULARE,PUBLIC,72231,HERITAGE ELEM.,91,0,1,90,89
6054472,TULARE,PUBLIC,72231,KOHN (FRANK) ELEM.,128,0,1,127,123
6054498,TULARE,PUBLIC,72231,LINCOLN ELEM.,72,0,1,71,70
6054506,TULARE,PUBLIC,72231,MAPLE ELEM.,120,0,1,119,118
113639,TULARE,PUBLIC,72231,MISSION VALLEY ELEMEN,130,0,3,127,127
6106553,TULARE,PUBLIC,72231,PLEASANT ELEM.,119,0,1,118,118
6054514,TULARE,PUBLIC,72231,ROOSEVELT ELEM.,124,0,1,123,122
6054522,TULARE,PUBLIC,72231,WILSON ELEM.,77,0,1,76,75
